"Id
===
Id
===
int-s","名称
===
Name
===
string-s","等级
===
Level
===
int-s","模型Id
===
AvatarId
===
int-s","装备Id0
===
EquipId0
===
int-s","装备Id1
===
EquipId1
===
int-s","装备Id2
===
EquipId2
===
int-s","技能Id0
===
SkillId0
===
int-s","技能Id1
===
SkillId1
===
int-s","技能Id2
===
SkillId2
===
int-s","技能Id3
===
SkillId3
===
int-s"
2461,墨义完美,42,0,134,734,934,1001,1031,1081,-1
2462,幽冥夜一,42,0,234,734,934,1001,1021,1061,-1
2463,So灬大神,42,0,334,734,934,1001,1041,1101,-1
2464,信鹏芯片,42,0,134,734,934,1001,1011,1071,-1
2465,若千秋,42,0,234,734,934,1001,1031,1081,-1
2466,芬达De猫,42,0,634,834,1034,1501,1521,1591,-1
2467,连蒙带骗,42,0,434,834,1034,1501,1551,1581,-1
2468,灬风色,42,0,534,834,1034,1501,1511,1561,-1
2469,裤裤给我,42,0,634,834,1034,1501,1531,1591,-1
2470,白梦心,42,0,434,834,1034,1501,1521,1581,-1
2471,街角◆幸福,42,1,234,1134,1334,1001,1041,1101,-1
2472,冰韵落花,42,1,334,1134,1334,1001,1011,1071,-1
2473,亮点龙舞,42,1,134,1134,1334,1001,1031,1081,-1
2474,"上官""F逸",42,1,234,1134,1334,1001,1021,1061,-1
2475,夜航齐聚,42,1,334,1134,1334,1001,1041,1101,-1
2476,伊人已不再,42,1,434,1234,1434,1501,1511,1581,-1
2477,让他告诉,42,1,534,1234,1434,1501,1531,1561,-1
2478,King,42,1,634,1234,1434,1501,1521,1591,-1
2479,慕风堂,42,1,434,1234,1434,1501,1551,1581,-1
2480,花生牛奶,42,1,534,1234,1434,1501,1511,1561,-1
2481,郑宫轩奕,42,2,2234,2634,2834,2001,2021,2071,-1
2482,梦舞觅风,42,2,2034,2634,2834,2001,2031,2081,-1
2483,小鱼韩韩,42,2,2134,2634,2834,2001,2041,2091,-1
2484,东方歌炎,42,2,2234,2634,2834,2001,2011,2061,-1
2485,夜航啊呜,42,2,2034,2634,2834,2001,2021,2071,-1
2486,信鹏千万,42,2,2434,2734,2934,2501,2531,2601,-1
2487,绯红色寂寞,42,2,2534,2734,2934,2501,2551,2571,-1
2488,传奇小妖,42,2,2334,2734,2934,2501,2541,2591,-1
2489,烈火狂杀,42,2,2434,2734,2934,2501,2511,2601,-1
2490,芬达Di猫,42,2,2534,2734,2934,2501,2531,2571,-1
2491,沐香寒,42,3,2034,3034,3234,2001,2041,2091,-1
2492,爱爱爱,42,3,2134,3034,3234,2001,2011,2061,-1
2493,传奇相见,42,3,2234,3034,3234,2001,2021,2071,-1
2494,じ梦儿,42,3,2034,3034,3234,2001,2031,2081,-1
2495,轻轻吹动我,42,3,2134,3034,3234,2001,2041,2091,-1
2496,亚亚可可,42,3,2534,3134,3334,2501,2541,2571,-1
2497,夜航夜一,42,3,2334,3134,3334,2501,2511,2591,-1
2498,＂吕小布．,42,3,2434,3134,3334,2501,2531,2601,-1
2499,笨鸟先飞,42,3,2534,3134,3334,2501,2551,2571,-1
2500,独孤歌崖,42,3,2334,3134,3334,2501,2541,2591,-1
2501,落落侠女,42,4,4134,4634,4834,3001,3041,3081,-1
2502,风云昊强,42,4,4234,4634,4834,3001,3021,3091,-1
2503,宓易澈,42,4,4034,4634,4834,3001,3031,3071,-1
2504,纤念岚,42,4,4134,4634,4834,3001,3011,3081,-1
2505,独孤若暖,42,4,4234,4634,4834,3001,3041,3091,-1
2506,独孤郁疯,42,4,4334,4734,4934,3501,3551,3571,-1
2507,夜航湿人4,42,4,4434,4734,4934,3501,3541,3601,-1
2508,名丶不合法,42,4,4534,4734,4934,3501,3511,3591,-1
2509,皇甫子风,42,4,4334,4734,4934,3501,3531,3561,-1
2510,冰舞白林,42,4,4434,4734,4934,3501,3551,3571,-1
2511,纵横紫夜,42,5,4234,5034,5234,3001,3031,3091,-1
2512,传奇小猫,42,5,4034,5034,5234,3001,3011,3071,-1
2513,亮点福寿,42,5,4134,5034,5234,3001,3041,3081,-1
2514,回忆美妙,42,5,4234,5034,5234,3001,3021,3091,-1
2515,丿赫赫,42,5,4034,5034,5234,3001,3031,3071,-1
2516,亚亚榕树,42,5,4434,5134,5334,3501,3511,3591,-1
2517,名利丶法,42,5,4534,5134,5334,3501,3531,3561,-1
2518,夜航齐齐,42,5,4334,5134,5334,3501,3551,3571,-1
2519,丨绕丶指柔,42,5,4434,5134,5334,3501,3541,3601,-1
2520,血色渊崖,42,5,4534,5134,5334,3501,3511,3591,-1
2521,云文渊,43,0,135,735,935,1001,1031,1081,-1
2522,诸葛易北,43,0,235,735,935,1001,1021,1061,-1
2523,毁灬灭,43,0,335,735,935,1001,1041,1101,-1
2524,传奇王子2,43,0,135,735,935,1001,1011,1071,-1
2525,丶破戒丷,43,0,235,735,935,1001,1031,1081,-1
2526,唯尔※独醉,43,0,635,835,1035,1501,1521,1591,-1
2527,有好几个,43,0,435,835,1035,1501,1551,1581,-1
2528,永恒づ哚哚,43,0,535,835,1035,1501,1511,1561,-1
2529,二垒手,43,0,635,835,1035,1501,1531,1591,-1
2530,我来加加血,43,0,435,835,1035,1501,1521,1581,-1
2531,燕邱尘,43,1,235,1135,1335,1001,1041,1101,-1
2532,秋初夏,43,1,335,1135,1335,1001,1011,1071,-1
2533,冰如艳,43,1,135,1135,1335,1001,1031,1081,-1
2534,天涯悲歌,43,1,235,1135,1335,1001,1021,1061,-1
2535,墨义神话,43,1,335,1135,1335,1001,1041,1101,-1
2536,一生所爱,43,1,435,1235,1435,1501,1511,1581,-1
2537,白玄尊,43,1,535,1235,1435,1501,1531,1561,-1
2538,疯狂的冰雨,43,1,635,1235,1435,1501,1521,1591,-1
2539,夜航05,43,1,435,1235,1435,1501,1551,1581,-1
2540,上官秋韵,43,1,535,1235,1435,1501,1511,1561,-1
2541,筱灬小妖,43,2,2235,2635,2835,2001,2021,2071,-1
2542,若安苍,43,2,2035,2635,2835,2001,2031,2081,-1
2543,鏡花a煸?,43,2,2135,2635,2835,2001,2041,2091,-1
2544,亮点木火,43,2,2235,2635,2835,2001,2011,2061,-1
2545,城小伍,43,2,2035,2635,2835,2001,2021,2071,-1
2546,God、言,43,2,2435,2735,2935,2501,2531,2601,-1
2547,酥穆穆,43,2,2535,2735,2935,2501,2551,2571,-1
2548,灬残枪丶,43,2,2335,2735,2935,2501,2541,2591,-1
2549,可爱女人,43,2,2435,2735,2935,2501,2511,2601,-1
2550,北宫恩芷,43,2,2535,2735,2935,2501,2531,2571,-1
2551,墨义北林,43,3,2035,3035,3235,2001,2041,2091,-1
2552,护肤报名,43,3,2135,3035,3235,2001,2011,2061,-1
2553,落影风,43,3,2235,3035,3235,2001,2021,2071,-1
2554,Sine丶,43,3,2035,3035,3235,2001,2031,2081,-1
2555,紫府傲风,43,3,2135,3035,3235,2001,2041,2091,-1
2556,洛亦然,43,3,2535,3135,3335,2501,2541,2571,-1
2557,秦夕颜,43,3,2335,3135,3335,2501,2511,2591,-1
2558,捷瑜粮竣,43,3,2435,3135,3335,2501,2531,2601,-1
2559,至尊锁,43,3,2535,3135,3335,2501,2551,2571,-1
2560,相伴微风,43,3,2335,3135,3335,2501,2541,2591,-1
2561,花开堪折丶,43,4,4135,4635,4835,3001,3041,3081,-1
2562,随&d影,43,4,4235,4635,4835,3001,3021,3091,-1
2563,英伦风,43,4,4035,4635,4835,3001,3031,3071,-1
2564,墨义龙玄,43,4,4135,4635,4835,3001,3011,3081,-1
2565,传奇东,43,4,4235,4635,4835,3001,3041,3091,-1
2566,巫元非,43,4,4335,4735,4935,3501,3551,3571,-1
2567,夜航胡么,43,4,4435,4735,4935,3501,3541,3601,-1
2568,霸气大菠萝,43,4,4535,4735,4935,3501,3511,3591,-1
2569,上官御龙,43,4,4335,4735,4935,3501,3531,3561,-1
2570,恍然大物,43,4,4435,4735,4935,3501,3551,3571,-1
2571,许一季柔情,43,5,4235,5035,5235,3001,3031,3091,-1
2572,亚亚菩提,43,5,4035,5035,5235,3001,3011,3071,-1
2573,大盼盼,43,5,4135,5035,5235,3001,3041,3081,-1
2574,热带雨林,43,5,4235,5035,5235,3001,3021,3091,-1
2575,暴力老婆,43,5,4035,5035,5235,3001,3031,3071,-1
2576,萌小爱,43,5,4435,5135,5335,3501,3511,3591,-1
2577,古烈泽城,43,5,4535,5135,5335,3501,3531,3561,-1
2578,CoCo,43,5,4335,5135,5335,3501,3551,3571,-1
2579,郁靖荷,43,5,4435,5135,5335,3501,3541,3601,-1
2580,武神降临,43,5,4535,5135,5335,3501,3511,3591,-1
2581,南寂殇,44,0,136,736,936,1001,1031,1081,-1
2582,一方通行,44,0,236,736,936,1001,1021,1061,-1
2583,小美妞,44,0,336,736,936,1001,1041,1101,-1
2584,逆灬天,44,0,136,736,936,1001,1011,1071,-1
2585,哥有老婆,44,0,236,736,936,1001,1031,1081,-1
2586,◇初晴◇,44,0,636,836,1036,1501,1521,1591,-1
2587,脆皮小馒头,44,0,436,836,1036,1501,1551,1601,-1
2588,北冥苍殇,44,0,536,836,1036,1501,1511,1581,-1
2589,雾霭妞妞,44,0,636,836,1036,1501,1531,1561,-1
2590,幻灵若萱,44,0,436,836,1036,1501,1521,1591,-1
2591,亚亚兔兔,44,1,236,1136,1336,1001,1041,1101,-1
2592,双面伊人,44,1,336,1136,1336,1001,1011,1071,-1
2593,艾尔菲娜,44,1,136,1136,1336,1001,1031,1081,-1
2594,蘭仙月儿,44,1,236,1136,1336,1001,1021,1061,-1
2595,了打开美女,44,1,336,1136,1336,1001,1041,1101,-1
2596,黯神王,44,1,436,1236,1436,1501,1511,1581,-1
2597,古烈少佑,44,1,536,1236,1436,1501,1531,1561,-1
2598,天山斗士,44,1,636,1236,1436,1501,1521,1591,-1
2599,相思若离别,44,1,436,1236,1436,1501,1551,1601,-1
2600,流星之绊,44,1,536,1236,1436,1501,1511,1581,-1
2601,苍月风轩,44,2,2236,2636,2836,2001,2021,2071,-1
2602,传奇9犂?,44,2,2036,2636,2836,2001,2031,2081,-1
2603,书生的书童,44,2,2136,2636,2836,2001,2041,2091,-1
2604,左觅音,44,2,2236,2636,2836,2001,2011,2061,-1
2605,烟雨醉天涯,44,2,2036,2636,2836,2001,2021,2071,-1
2606,传奇小妹,44,2,2436,2736,2936,2501,2531,2571,-1
2607,夜航当当,44,2,2536,2736,2936,2501,2551,2561,-1
2608,暮尘洋少,44,2,2336,2736,2936,2501,2541,2591,-1
2609,血色雨南,44,2,2436,2736,2936,2501,2511,2601,-1
2610,宫:?,44,2,2536,2736,2936,2501,2531,2571,-1
2611,繁华落幕,44,3,2036,3036,3236,2001,2041,2091,-1
2612,近战猎人,44,3,2136,3036,3236,2001,2011,2061,-1
2613,万受小爬爬,44,3,2236,3036,3236,2001,2021,2071,-1
2614,雨宫雅,44,3,2036,3036,3236,2001,2031,2081,-1
2615,神部风夜,44,3,2136,3036,3236,2001,2041,2091,-1
2616,晏怀梦,44,3,2536,3136,3336,2501,2541,2591,-1
2617,少来惹我,44,3,2336,3136,3336,2501,2511,2601,-1
2618,醉生梦死,44,3,2436,3136,3336,2501,2531,2571,-1
2619,偷心づ宝儿,44,3,2536,3136,3336,2501,2551,2561,-1
2620,灬夜如歌灬,44,3,2336,3136,3336,2501,2541,2591,-1
2621,北极风情画,44,4,4136,4636,4836,3001,3041,3081,-1
2622,爱小爱°,44,4,4236,4636,4836,3001,3021,3091,-1
2623,给购房人,44,4,4036,4636,4836,3001,3031,3061,-1
2624,小萌妖,44,4,4136,4636,4836,3001,3011,3071,-1
2625,亚亚无极,44,4,4236,4636,4836,3001,3041,3081,-1
2626,食肉的和尚,44,4,4336,4736,4936,3501,3551,3571,-1
2627,街头丶嗨歌,44,4,4436,4736,4936,3501,3541,3601,-1
2628,空蝉夕雾,44,4,4536,4736,4936,3501,3511,3591,-1
2629,夜航离歌,44,4,4336,4736,4936,3501,3531,3561,-1
2630,慕世英雄,44,4,4436,4736,4936,3501,3551,3571,-1
2631,信鹏而出,44,5,4236,5036,5236,3001,3031,3061,-1
2632,怡芸希遥,44,5,4036,5036,5236,3001,3011,3071,-1
2633,如果丶,44,5,4136,5036,5236,3001,3041,3081,-1
2634,舞文不弄墨,44,5,4236,5036,5236,3001,3021,3091,-1
2635,雨夜情人,44,5,4036,5036,5236,3001,3031,3061,-1
2636,无双剑圣,44,5,4436,5136,5336,3501,3511,3591,-1
2637,柒丶鱈莜,44,5,4536,5136,5336,3501,3531,3561,-1
2638,清风倚月,44,5,4336,5136,5336,3501,3551,3571,-1
2639,朕来了,44,5,4436,5136,5336,3501,3541,3601,-1
2640,夜航06,44,5,4536,5136,5336,3501,3511,3591,-1
2641,骗人怕麻烦,45,0,137,737,937,1001,1041,1081,-1
2642,趙先生,45,0,237,737,937,1001,1051,1061,-1
2643,小公子,45,0,337,737,937,1001,1011,1101,-1
2644,暗影萌神,45,0,137,737,937,1001,1031,1071,-1
2645,亚亚阿明,45,0,237,737,937,1001,1021,1081,-1
2646,PP翔,45,0,637,837,1037,1501,1521,1591,-1
2647,统①纯奶茶,45,0,437,837,1037,1501,1551,1601,-1
2648,小鱼QQ5,45,0,537,837,1037,1501,1511,1581,-1
2649,遺步丈秋,45,0,637,837,1037,1501,1531,1561,-1
2650,晏白林,45,0,437,837,1037,1501,1521,1591,-1
2651,上上签,45,1,237,1137,1337,1001,1041,1101,-1
2652,亚亚对的,45,1,337,1137,1337,1001,1051,1071,-1
2653,阿西瘪,45,1,137,1137,1337,1001,1011,1081,-1
2654,水龙吟,45,1,237,1137,1337,1001,1031,1061,-1
2655,原来我不美,45,1,337,1137,1337,1001,1021,1101,-1
2656,妖女♀冰雪,45,1,437,1237,1437,1501,1511,1581,-1
2657,明明很爱你,45,1,537,1237,1437,1501,1531,1561,-1
2658,我是小明,45,1,637,1237,1437,1501,1521,1591,-1
2659,楚梦凡,45,1,437,1237,1437,1501,1551,1601,-1
2660,雪见】,45,1,537,1237,1437,1501,1511,1581,-1
2661,狐仙在壶里,45,2,2237,2637,2837,2001,2041,2071,-1
2662,亚亚果果,45,2,2037,2637,2837,2001,2051,2081,-1
2663,墨义河马,45,2,2137,2637,2837,2001,2011,2091,-1
2664,香巴拉之魂,45,2,2237,2637,2837,2001,2021,2061,-1
2665,洛R≧?,45,2,2037,2637,2837,2001,2031,2071,-1
2666,莫以为然,45,2,2437,2737,2937,2501,2531,2571,-1
2667,韩子煌,45,2,2537,2737,2937,2501,2551,2561,-1
2668,加班小王子,45,2,2337,2737,2937,2501,2541,2591,-1
2669,独享の感觉,45,2,2437,2737,2937,2501,2511,2601,-1
2670,唐朝死蟑螂,45,2,2537,2737,2937,2501,2531,2571,-1
2671,纤歌尘,45,3,2037,3037,3237,2001,2041,2091,-1
2672,相恨太晚,45,3,2137,3037,3237,2001,2051,2061,-1
2673,孤单守望,45,3,2237,3037,3237,2001,2011,2071,-1
2674,小狸寻欢,45,3,2037,3037,3237,2001,2021,2081,-1
2675,空麻袋背米,45,3,2137,3037,3237,2001,2031,2091,-1
2676,折翼翅膀,45,3,2537,3137,3337,2501,2541,2591,-1
2677,阿狸灬,45,3,2337,3137,3337,2501,2511,2601,-1
2678,音乐伴侣,45,3,2437,3137,3337,2501,2531,2571,-1
2679,亮点心雨,45,3,2537,3137,3337,2501,2551,2561,-1
2680,猫咪爱上鱼,45,3,2337,3137,3337,2501,2541,2591,-1
2681,沐金鑫,45,4,4137,4637,4837,3001,3041,3081,-1
2682,xiao锐,45,4,4237,4637,4837,3001,3021,3091,-1
2683,小小女子,45,4,4037,4637,4837,3001,3031,3061,-1
2684,微笑流浪,45,4,4137,4637,4837,3001,3011,3071,-1
2685,、小花,45,4,4237,4637,4837,3001,3041,3081,-1
2686,冷掉了冰雪,45,4,4337,4737,4937,3501,3541,3571,-1
2687,墨义妙旋,45,4,4437,4737,4937,3501,3521,3601,-1
2688,潇湘梓风,45,4,4537,4737,4937,3501,3511,3591,-1
2689,让他惹我,45,4,4337,4737,4937,3501,3531,3561,-1
2690,蒽》我嫁伱,45,4,4437,4737,4937,3501,3551,3571,-1
2691,雪见、,45,5,4237,5037,5237,3001,3031,3061,-1
2692,苍月易瞳,45,5,4037,5037,5237,3001,3011,3071,-1
2693,纳兰夏彤,45,5,4137,5037,5237,3001,3041,3081,-1
2694,漫画奇侠,45,5,4237,5037,5237,3001,3021,3091,-1
2695,信鹏微博,45,5,4037,5037,5237,3001,3031,3061,-1
2696,浪漫舞剑,45,5,4437,5137,5337,3501,3541,3591,-1
2697,浅枫痕,45,5,4537,5137,5337,3501,3521,3561,-1
2698,天涯丶海角,45,5,4337,5137,5337,3501,3511,3571,-1
2699,、李香兰,45,5,4437,5137,5337,3501,3531,3601,-1
2700,浅夏丶慕雪,45,5,4537,5137,5337,3501,3551,3591,-1
2701,丶饅頭,46,0,137,737,937,1001,1041,1081,-1
2702,冰凌婧羽,46,0,237,737,937,1001,1051,1061,-1
2703,感觉不太萌,46,0,337,737,937,1001,1011,1101,-1
2704,云上颜朵,46,0,137,737,937,1001,1031,1071,-1
2705,临床用药,46,0,237,737,937,1001,1021,1081,-1
2706,亚亚提提,46,0,637,837,1037,1501,1521,1591,-1
2707,明月柔芷,46,0,437,837,1037,1501,1551,1601,-1
2708,老湿来也,46,0,537,837,1037,1501,1511,1581,-1
2709,皮蛋豆腐花,46,0,637,837,1037,1501,1531,1561,-1
2710,冰舞寻云,46,0,437,837,1037,1501,1521,1591,-1
2711,孤音岸殇,46,1,237,1137,1337,1001,1041,1101,-1
2712,地狱铁心,46,1,337,1137,1337,1001,1051,1071,-1
2713,滕浩鸣,46,1,137,1137,1337,1001,1011,1081,-1
2714,东方祺苍,46,1,237,1137,1337,1001,1031,1061,-1
2715,魔少、,46,1,337,1137,1337,1001,1021,1101,-1
2716,佳丨家,46,1,437,1237,1437,1501,1511,1581,-1
2717,浅沫の妃,46,1,537,1237,1437,1501,1531,1561,-1
2718,中原蚂蚁,46,1,637,1237,1437,1501,1521,1591,-1
2719,五花ニ小欣,46,1,437,1237,1437,1501,1551,1601,-1
2720,闵颜雪,46,1,537,1237,1437,1501,1511,1581,-1
2721,双鱼座,46,2,2237,2637,2837,2001,2041,2071,-1
2722,星辰弭尘,46,2,2037,2637,2837,2001,2051,2081,-1
2723,嘴角上扬,46,2,2137,2637,2837,2001,2011,2091,-1
2724,杜子呜,46,2,2237,2637,2837,2001,2021,2061,-1
2725,了付款吗,46,2,2037,2637,2837,2001,2031,2071,-1
2726,周一1,46,2,2437,2737,2937,2501,2531,2571,-1
2727,亚亚呼呼,46,2,2537,2737,2937,2501,2551,2561,-1
2728,无祭影,46,2,2337,2737,2937,2501,2541,2591,-1
2729,青无隐,46,2,2437,2737,2937,2501,2511,2601,-1
2730,言言丶,46,2,2537,2737,2937,2501,2531,2571,-1
2731,亚亚蝶儿,46,3,2037,3037,3237,2001,2041,2091,-1
2732,夜氵落0m,46,3,2137,3037,3237,2001,2051,2061,-1
2733,情谊一二,46,3,2237,3037,3237,2001,2011,2071,-1
2734,沧海一笑,46,3,2037,3037,3237,2001,2021,2081,-1
2735,JEEP,46,3,2137,3037,3237,2001,2031,2091,-1
2736,查狄伦,46,3,2537,3137,3337,2501,2541,2591,-1
2737,メ羽づ℃,46,3,2337,3137,3337,2501,2511,2601,-1
2738,铁皮大馒头,46,3,2437,3137,3337,2501,2531,2571,-1
2739,了付款吗一,46,3,2537,3137,3337,2501,2551,2561,-1
2740,瀛星儿,46,3,2337,3137,3337,2501,2541,2591,-1
2741,夜航东西,46,4,4137,4637,4837,3001,3041,3081,-1
2742,卫月凤,46,4,4237,4637,4837,3001,3021,3091,-1
2743,陌立轩,46,4,4037,4637,4837,3001,3031,3061,-1
2744,苏代灵,46,4,4137,4637,4837,3001,3011,3071,-1
2745,贱客丶,46,4,4237,4637,4837,3001,3041,3081,-1
2746,聊斋Q传,46,4,4337,4737,4937,3501,3541,3571,-1
2747,纳兰夏影,46,4,4437,4737,4937,3501,3521,3601,-1
2748,翩翩公子哥,46,4,4537,4737,4937,3501,3511,3591,-1
2749,冫魄灬魂,46,4,4337,4737,4937,3501,3531,3561,-1
2750,范无救,46,4,4437,4737,4937,3501,3551,3571,-1
2751,亚亚缓缓,46,5,4237,5037,5237,3001,3031,3061,-1
2752,灬陆仁甲灬,46,5,4037,5037,5237,3001,3011,3071,-1
2753,冰澈丶心扉,46,5,4137,5037,5237,3001,3041,3081,-1
2754,诺影寻欢,46,5,4237,5037,5237,3001,3021,3091,-1
2755,被判无妻,46,5,4037,5037,5237,3001,3031,3061,-1
2756,亚亚天天,46,5,4437,5137,5337,3501,3541,3591,-1
2757,工本费个,46,5,4537,5137,5337,3501,3521,3561,-1
2758,逍遥冷雨,46,5,4337,5137,5337,3501,3511,3571,-1
2759,琴娃娃,46,5,4437,5137,5337,3501,3531,3601,-1
2760,莫名与奇妙,46,5,4537,5137,5337,3501,3551,3591,-1
2761,十里马,47,0,138,738,938,1001,1041,1081,-1
2762,一淋知寒,47,0,238,738,938,1001,1051,1061,-1
2763,楚翔梓,47,0,338,738,938,1001,1011,1101,-1
2764,公子小二哥,47,0,138,738,938,1001,1031,1071,-1
2765,小鱼东西,47,0,238,738,938,1001,1021,1081,-1
2766,亚亚喋喋,47,0,638,838,1038,1501,1521,1591,-1
2767,贱圣丶,47,0,438,838,1038,1501,1551,1601,-1
2768,辣B小心,47,0,538,838,1038,1501,1511,1581,-1
2769,花醉客,47,0,638,838,1038,1501,1531,1561,-1
2770,一个人的,47,0,438,838,1038,1501,1521,1591,-1
2771,钅且力禾,47,1,238,1138,1338,1001,1041,1101,-1
2772,夜航排骨,47,1,338,1138,1338,1001,1051,1071,-1
2773,护肤的8,47,1,138,1138,1338,1001,1011,1081,-1
2774,惊蛰↘触月,47,1,238,1138,1338,1001,1031,1061,-1
2775,亚亚空空,47,1,338,1138,1338,1001,1021,1101,-1
2776,:B鳖、新,47,1,438,1238,1438,1501,1511,1581,-1
2777,云上尘隐,47,1,538,1238,1438,1501,1531,1561,-1
2778,星辰浪子,47,1,638,1238,1438,1501,1521,1591,-1
2779,慕容秋尘,47,1,438,1238,1438,1501,1551,1601,-1
2780,暧昧乱人心,47,1,538,1238,1438,1501,1511,1581,-1
2781,彭素芳飞,47,2,2238,2638,2838,2001,2041,2071,-1
2782,转身の寂寞,47,2,2038,2638,2838,2001,2051,2081,-1
2783,灵丶玄子,47,2,2138,2638,2838,2001,2011,2091,-1
2784,凌乱的发型,47,2,2238,2638,2838,2001,2021,2061,-1
2785,龙叶迷崖,47,2,2038,2638,2838,2001,2031,2071,-1
2786,寒夜冷雨,47,2,2438,2738,2938,2501,2531,2571,-1
2787,爱你无恨,47,2,2538,2738,2938,2501,2551,2561,-1
2788,醉酒傲苍穹,47,2,2338,2738,2938,2501,2541,2591,-1
2789,池枫奕,47,2,2438,2738,2938,2501,2511,2601,-1
2790,心享自由,47,2,2538,2738,2938,2501,2531,2571,-1
2791,暗苍云,47,3,2038,3038,3238,2001,2041,2091,-1
2792,前言丶,47,3,2138,3038,3238,2001,2051,2061,-1
2793,东方玉,47,3,2238,3038,3238,2001,2011,2071,-1
2794,墨义小河,47,3,2038,3038,3238,2001,2021,2081,-1
2795,我们都爱你,47,3,2138,3038,3238,2001,2031,2091,-1
2796,微笑1,47,3,2538,3138,3338,2501,2541,2591,-1
2797,黑琦一护,47,3,2338,3138,3338,2501,2511,2601,-1
2798,夏丶弦月,47,3,2438,3138,3338,2501,2531,2571,-1
2799,樱少风,47,3,2538,3138,3338,2501,2551,2561,-1
2800,墨义杭夜梅,47,3,2338,3138,3338,2501,2541,2591,-1
2801,痴小哥,47,4,4138,4638,4838,3001,3041,3081,-1
2802,K丶Man,47,4,4238,4638,4838,3001,3021,3091,-1
2803,林木木,47,4,4038,4638,4838,3001,3031,3061,-1
2804,亚亚糊糊,47,4,4138,4638,4838,3001,3011,3071,-1
2805,暗影秋月,47,4,4238,4638,4838,3001,3041,3081,-1
2806,小师妹,47,4,4338,4738,4938,3501,3541,3571,-1
2807,蒙奇D路飞,47,4,4438,4738,4938,3501,3521,3601,-1
2808,泣血蔷薇,47,4,4538,4738,4938,3501,3511,3591,-1
2809,易觅武,47,4,4338,4738,4938,3501,3531,3561,-1
2810,落寞陌路,47,4,4438,4738,4938,3501,3551,3571,-1
2811,蒾恾丶菟菟,47,5,4238,5038,5238,3001,3031,3061,-1
2812,落语嫣,47,5,4038,5038,5238,3001,3011,3071,-1
2813,烦君最相警,47,5,4138,5038,5238,3001,3041,3081,-1
2814,嘿咻无罪,47,5,4238,5038,5238,3001,3021,3091,-1
2815,东方易锋,47,5,4038,5038,5238,3001,3031,3061,-1
2816,1wex,47,5,4438,5138,5338,3501,3541,3591,-1
2817,万剑归法,47,5,4538,5138,5338,3501,3521,3561,-1
2818,雪花风啸,47,5,4338,5138,5338,3501,3511,3571,-1
2819,莉莎格格,47,5,4438,5138,5338,3501,3531,3601,-1
2820,灬回眸,47,5,4538,5138,5338,3501,3551,3591,-1
2821,亚亚纷纷,48,0,139,739,939,1001,1041,1081,-1
2822,断觅煞,48,0,239,739,939,1001,1051,1061,-1
2823,倪采珊,48,0,339,739,939,1001,1011,1101,-1
2824,仙儿丶,48,0,139,739,939,1001,1031,1071,-1
2825,羊沫沫,48,0,239,739,939,1001,1021,1081,-1
2826,不该爱的人,48,0,639,839,1039,1501,1521,1591,-1
2827,猪猪笑,48,0,439,839,1039,1501,1551,1601,-1
2828,墨羽彦北,48,0,539,839,1039,1501,1511,1581,-1
2829,奶你一脸,48,0,639,839,1039,1501,1531,1561,-1
2830,范海辛,48,0,439,839,1039,1501,1521,1591,-1
2831,若鸣玄,48,1,239,1139,1339,1001,1041,1101,-1
2832,小P枪,48,1,339,1139,1339,1001,1051,1071,-1
2833,闯关东,48,1,139,1139,1339,1001,1011,1081,-1
2834,孤城诗年,48,1,239,1139,1339,1001,1031,1061,-1
2835,雀雀一翘,48,1,339,1139,1339,1001,1021,1101,-1
2836,辟邪一剑,48,1,439,1239,1439,1501,1511,1581,-1
2837,秋影敖,48,1,539,1239,1439,1501,1531,1561,-1
2838,陈小蛋,48,1,639,1239,1439,1501,1521,1591,-1
2839,夙邱寒,48,1,439,1239,1439,1501,1551,1601,-1
2840,落子炎,48,1,539,1239,1439,1501,1511,1581,-1
2841,随心飞翔,48,2,2239,2639,2839,2001,2041,2071,-1
2842,邱风木,48,2,2039,2639,2839,2001,2051,2081,-1
2843,邪煌风行,48,2,2139,2639,2839,2001,2011,2091,-1
2844,蝶舞妖娆,48,2,2239,2639,2839,2001,2021,2061,-1
2845,希金斯潇洒,48,2,2039,2639,2839,2001,2031,2071,-1
2846,默默等你,48,2,2439,2739,2939,2501,2531,2571,-1
2847,莘糜泱,48,2,2539,2739,2939,2501,2551,2561,-1
2848,指尖の舞蹈,48,2,2339,2739,2939,2501,2541,2591,-1
2849,轮回边缘,48,2,2439,2739,2939,2501,2511,2601,-1
2850,灬凌乱,48,2,2539,2739,2939,2501,2531,2571,-1
2851,亚亚好了,48,3,2039,3039,3239,2001,2041,2091,-1
2852,墨义斩将,48,3,2139,3039,3239,2001,2051,2061,-1
2853,看妇科没人,48,3,2239,3039,3239,2001,2011,2071,-1
2854,落素影,48,3,2039,3039,3239,2001,2021,2081,-1
2855,信鹏慕容复,48,3,2139,3039,3239,2001,2031,2091,-1
2856,俯瞰风景,48,3,2539,3139,3339,2501,2541,2591,-1
2857,2rff,48,3,2339,3139,3339,2501,2511,2601,-1
2858,孤独离歌,48,3,2439,3139,3339,2501,2531,2571,-1
2859,我的美猫,48,3,2539,3139,3339,2501,2551,2561,-1
2860,希筱苀,48,3,2339,3139,3339,2501,2541,2591,-1
