"Id
===
Id
===
int-s","名称
===
Name
===
string-s","等级
===
Level
===
int-s","模型Id
===
AvatarId
===
int-s","主角站位
===
Position
===
int-s","装备Id0
===
EquipId0
===
int-s","装备Id1
===
EquipId1
===
int-s","装备Id2
===
EquipId2
===
int-s","技能Id0
===
SkillId0
===
int-s","技能Id1
===
SkillId1
===
int-s","技能Id2
===
SkillId2
===
int-s","技能Id3
===
SkillId3
===
int-s","宠物配置0.类型
===
PetConfig0.Type
===
int-cs","宠物配置0.等级
===
PetConfig0.Level
===
int-cs","宠物配置0.站位
===
PetConfig0.Position
===
int-cs","宠物配置1.类型
===
PetConfig1.Type
===
int-cs","宠物配置1.等级
===
PetConfig1.Level
===
int-cs","宠物配置1.站位
===
PetConfig1.Position
===
int-cs","宠物配置2.类型
===
PetConfig2.Type
===
int-cs","宠物配置2.等级
===
PetConfig2.Level
===
int-cs","宠物配置2.站位
===
PetConfig2.Position
===
int-cs","宠物配置3.类型
===
PetConfig3.Type
===
int-cs","宠物配置3.等级
===
PetConfig3.Level
===
int-cs","宠物配置3.站位
===
PetConfig3.Position
===
int-cs"
1170,小凯Ken,26,1,5,522,1222,1422,1501,1531,1561,-1,62141,26,3,61241,25,7,53521,24,9,55421,25,11
1171,情谊树邦,26,1,7,122,1122,1322,1001,1011,1071,-1,51321,26,3,52921,25,5,51821,24,9,51021,26,11
1172,小芷雪,26,2,9,4022,5022,5222,3001,3011,3071,-1,61641,26,3,52921,25,5,53501,25,7,54501,24,11
1173,缔造天雨,26,0,7,122,722,922,1001,1011,1071,-1,61642,24,3,62243,25,5,53321,25,9,54501,25,11
1174,独秀碰,26,1,5,422,1222,1422,1501,1511,1581,-1,61841,24,3,60243,24,7,51121,25,9,53401,24,11
1175,弑血仙灵,26,2,9,4122,4622,4822,3001,3041,3081,-1,61642,26,3,61043,24,5,51521,25,7,54501,24,11
1176,静素玛丽,26,2,9,4022,5022,5222,3001,3041,3081,-1,55341,25,3,54521,24,5,52801,25,7,51201,25,11
1177,宇夜q,26,2,9,4022,4622,4822,3001,3041,3081,-1,61642,24,3,61841,24,5,52721,24,7,52901,24,11
1178,独秀第一人,26,3,9,2422,3122,3322,2501,2541,2591,-1,51021,24,3,52921,25,5,52721,24,7,53521,24,11
1179,C开开C,26,0,7,122,722,922,1001,1011,1071,-1,55321,25,3,54821,24,5,52621,24,9,51021,25,11
1180,叛逆灬天子,26,2,9,4022,5022,5222,3001,3011,3071,-1,53821,25,3,54521,24,5,52921,25,7,53921,24,11
1181,雪上微霜,26,3,9,2322,3122,3322,2501,2541,2591,-1,51021,26,3,52721,26,5,53921,25,7,53521,26,11
1182,b1n丶,26,3,9,2322,3122,3322,2501,2511,2601,-1,51021,24,3,53921,25,5,54821,24,7,52521,26,11
1183,可丶灵儿,26,1,5,622,1222,1422,1501,1511,1581,-1,61841,24,3,53921,26,7,53521,25,9,55401,26,11
1184,戎枫玄,26,3,5,2522,3122,3322,2501,2511,2601,-1,51021,25,3,51821,26,7,53921,24,9,51521,24,11
1185,幸秋霖,26,0,7,122,722,922,1001,1011,1071,-1,61642,24,3,60641,24,5,53421,25,9,51021,26,11
1186,无尽夜幕,26,0,7,122,722,922,1001,1011,1071,-1,61642,24,3,60943,25,5,55421,25,9,54501,24,11
1187,?醜丶荣,26,0,5,522,822,1022,1501,1511,1581,-1,62141,26,3,54821,25,7,52301,25,9,53301,25,11
1188,情谊北泣,26,3,5,2522,3122,3322,2501,2511,2601,-1,61742,25,3,55421,26,7,52901,25,9,51101,26,11
1189,万剑000,26,0,7,122,722,922,1001,1011,1071,-1,61641,24,3,52721,26,5,52601,26,9,51001,24,11
1190,枫林无风,26,0,7,222,722,922,1001,1031,1081,-1,55341,24,3,51221,25,5,55421,25,9,54501,25,11
1191,◆轩辕公子,26,2,9,2422,2722,2922,2501,2541,2591,-1,51021,24,3,51221,25,5,52721,24,7,52521,26,11
1192,狼魂格兰仕,26,2,9,4022,5022,5222,3001,3041,3081,-1,61641,26,3,51021,25,5,52821,26,7,54821,24,11
1193,汉诺威丶,26,0,7,122,722,922,1001,1011,1071,-1,61641,26,3,53921,25,5,55401,25,9,51001,24,11
1194,独特小生,26,0,5,622,822,1022,1501,1511,1581,-1,61841,26,3,61443,24,7,52521,26,9,51801,24,11
1195,司徒白祭,26,1,7,322,1122,1322,1001,1021,1061,-1,61643,26,3,61042,25,5,53421,26,9,51001,26,11
1196,只能放弃了,26,0,5,522,822,1022,1501,1511,1581,-1,51021,24,3,53921,25,7,53521,24,9,53321,26,11
1197,慢慢生活,26,2,9,4022,4622,4822,3001,3041,3081,-1,61641,25,3,52921,25,5,54421,25,7,51021,25,11
1198,孤影o0,26,3,9,2322,3122,3322,2501,2541,2591,-1,62141,26,3,52721,25,5,52721,24,7,54421,26,11
1199,墨义大大,26,1,7,222,1122,1322,1001,1031,1081,-1,55341,24,3,52921,25,5,52601,25,9,54501,25,11
1200,伯牙绝弦,26,2,5,2422,2722,2922,2501,2511,2601,-1,61841,25,3,61741,24,7,54821,24,9,54321,26,11
1201,狼魂无奈,26,2,9,2422,2722,2922,2501,2511,2601,-1,62141,25,3,54821,25,5,52821,25,7,53521,24,11
1202,老虎不发威,26,2,9,4222,4622,4822,3001,3011,3071,-1,53821,26,3,52721,25,5,51121,24,7,51021,25,11
1203,风尘惜梦,26,2,5,2422,2722,2922,2501,2511,2601,-1,61742,26,3,62143,25,7,54821,24,9,53501,26,11
1204,冉北郁,26,2,9,4222,4622,4822,3001,3041,3081,-1,61642,26,3,52721,24,5,54301,24,7,51001,24,11
1205,恋爱频率,26,2,9,4222,5022,5222,3001,3011,3071,-1,54021,26,3,52821,26,5,52521,26,7,54521,24,11
1206,小泽瞳,26,2,5,2522,2722,2922,2501,2511,2601,-1,62141,25,3,62143,24,7,52921,24,9,54421,25,11
1207,轩辕秋灵,26,2,9,4122,4622,4822,3001,3041,3081,-1,62043,26,3,51021,26,5,52801,25,7,54801,24,11
1208,绿柳丫,26,1,7,122,1122,1322,1001,1011,1071,-1,54021,26,3,52921,24,5,52621,26,9,51021,26,11
1209,开盟2灵灵,26,3,5,2322,3122,3322,2501,2511,2601,-1,61841,24,3,60142,26,7,54821,25,9,52321,25,11
1210,宓昂冥,26,2,9,4022,5022,5222,3001,3011,3071,-1,61643,26,3,61742,24,5,52721,24,7,54801,26,11
1211,梦雪若,26,2,9,4122,4622,4822,3001,3011,3071,-1,62043,24,3,54821,26,5,54301,25,7,51001,24,11
1212,ˇ豆腐,26,0,7,322,722,922,1001,1021,1061,-1,54021,25,3,54821,24,5,53321,25,9,54521,25,11
1213,阿俊来了,26,2,9,4022,5022,5222,3001,3011,3071,-1,55321,25,3,51021,24,5,51221,26,7,51221,25,11
1214,苦菊〃,26,1,5,522,1222,1422,1501,1531,1561,-1,51021,24,3,52721,25,7,51521,26,9,52621,25,11
1215,侞葑似闭,26,1,5,522,1222,1422,1501,1531,1561,-1,61841,26,3,61043,24,7,54321,26,9,53321,24,11
1216,倪雪落花,26,3,9,2522,3122,3322,2501,2511,2601,-1,62141,26,3,52921,24,5,52921,25,7,51501,25,11
1217,待丶花开,26,0,7,222,722,922,1001,1031,1081,-1,55321,26,3,54821,26,5,52621,24,9,54521,26,11
1218,万剑00,26,3,5,2322,3122,3322,2501,2541,2591,-1,61742,24,3,55421,25,7,53921,25,9,54301,24,11
1219,霏峰丶,26,2,9,4222,5022,5222,3001,3041,3081,-1,61641,24,3,52921,24,5,54421,26,7,54521,24,11
1220,破碎的灵魂,26,2,9,4122,4622,4822,3001,3041,3081,-1,61643,25,3,61742,25,5,51221,24,7,51221,25,11
1221,榕良小材,26,3,9,2522,3122,3322,2501,2511,2601,-1,61742,26,3,52721,24,5,52701,26,7,52501,25,11
1222,一叶丶,26,2,9,4022,4622,4822,3001,3041,3081,-1,61642,24,3,52821,25,5,52521,24,7,51001,24,11
1223,百合绿豆粥,26,2,5,2522,2722,2922,2501,2541,2591,-1,61742,24,3,62241,25,7,52821,25,9,54321,24,11
1224,小滨块,26,3,5,2422,3122,3322,2501,2541,2591,-1,62141,24,3,55421,25,7,52921,25,9,54321,24,11
1225,万剑01,26,0,7,222,722,922,1001,1031,1081,-1,53821,26,3,54821,24,5,55421,25,9,51021,26,11
1226,夏谷灵,26,2,9,2422,2722,2922,2501,2541,2591,-1,61742,24,3,52721,26,5,52721,26,7,53501,25,11
1227,猫咪脸,26,0,5,422,822,1022,1501,1511,1581,-1,62141,26,3,52721,24,7,51121,26,9,55421,24,11
1228,逝去丶年华,26,2,9,4222,5022,5222,3001,3041,3081,-1,55341,26,3,54821,24,5,53521,25,7,51001,24,11
1229,人生如戏,26,1,7,222,1122,1322,1001,1031,1081,-1,62043,24,3,61241,26,5,55421,26,9,51021,24,11
1230,阿修罗,26,1,7,222,1122,1322,1001,1031,1081,-1,55341,25,3,52821,24,5,53321,25,9,51001,24,11
1231,血染朵朵,26,2,9,4222,5022,5222,3001,3041,3081,-1,61642,26,3,61841,24,5,52721,26,7,52921,24,11
1232,纳兰雪,26,2,9,4222,4622,4822,3001,3041,3081,-1,61642,26,3,61943,25,5,53521,26,7,51001,24,11
1233,诸葛秋云,26,1,5,522,1222,1422,1501,1531,1561,-1,62141,25,3,60742,26,7,51521,26,9,51801,24,11
1234,坏笑果,26,0,7,122,722,922,1001,1011,1071,-1,62043,26,3,53921,24,5,53301,26,9,54501,24,11
1235,╭如缕烟丨,26,2,9,4022,5022,5222,3001,3011,3071,-1,55121,25,3,52921,24,5,51121,24,7,54521,25,11
1236,小小的幸福,26,1,5,422,1222,1422,1501,1511,1581,-1,62141,25,3,60742,24,7,52321,25,9,52601,26,11
1237,风起云涌,26,3,5,2322,3122,3322,2501,2511,2601,-1,54521,25,3,53321,25,7,51221,25,9,51521,25,11
1238,帝族乱世,26,0,7,122,722,922,1001,1011,1071,-1,55321,25,3,53921,25,5,53421,26,9,54521,25,11
1239,放肆咳咳,26,3,9,2522,3122,3322,2501,2541,2591,-1,62141,25,3,60542,26,5,53921,25,7,52521,26,11
1240,放肆2小P,26,3,9,2522,3122,3322,2501,2541,2591,-1,61841,24,3,61441,25,5,54821,24,7,53501,26,11
1241,剑无尘℃,26,2,9,4022,5022,5222,3001,3041,3081,-1,62043,26,3,51221,24,5,54321,26,7,51021,24,11
1242,丶Alan,26,2,9,4122,5022,5222,3001,3041,3081,-1,55341,25,3,52921,25,5,51121,25,7,54521,24,11
1243,命中丶注定,26,3,9,2422,3122,3322,2501,2541,2591,-1,61841,25,3,52821,25,5,54821,25,7,52501,24,11
1244,打我的是猪,26,1,5,522,1222,1422,1501,1511,1581,-1,61841,25,3,52921,24,7,54401,24,9,51801,24,11
1245,咫尺天涯,26,1,5,522,1222,1422,1501,1531,1561,-1,62141,25,3,51221,26,7,54321,25,9,53301,26,11
1246,颓废之心,26,2,9,2422,2722,2922,2501,2541,2591,-1,61841,25,3,61243,26,5,53921,25,7,51121,25,11
1247,霸气外露,26,0,5,622,822,1022,1501,1511,1581,-1,62141,25,3,61043,25,7,54321,24,9,55421,26,11
1248,捤捤捤捤捤,26,2,9,4022,5022,5222,3001,3011,3071,-1,61642,24,3,52921,24,5,53521,24,7,51021,25,11
1249,盗到倒,26,2,9,4222,5022,5222,3001,3041,3081,-1,61641,24,3,60542,26,5,52321,26,7,51021,25,11
1250,天外飞尸,26,2,9,4222,5022,5222,3001,3011,3071,-1,62043,25,3,51021,24,5,53921,25,7,53921,24,11
1251,晴儿格格,26,0,7,122,722,922,1001,1011,1071,-1,55341,25,3,60742,24,5,53321,25,9,54521,24,11
1252,东方怜容,26,0,7,322,722,922,1001,1021,1061,-1,51321,24,3,52821,24,5,53321,25,9,51021,24,11
1253,宇々夜,26,1,7,122,1122,1322,1001,1011,1071,-1,61643,25,3,61941,24,5,52621,25,9,51001,26,11
1254,相信真永远,26,2,9,4122,5022,5222,3001,3041,3081,-1,61641,25,3,53921,26,5,51121,26,7,54521,26,11
1255,姜小鱼儿,26,2,9,4022,5022,5222,3001,3011,3071,-1,61642,26,3,61841,26,5,54821,26,7,54821,26,11
1256,暮尘北侯,26,2,9,4222,5022,5222,3001,3011,3071,-1,61642,26,3,54521,24,5,51221,26,7,53921,25,11
1257,小诺琪°,26,2,9,4222,5022,5222,3001,3041,3081,-1,55341,24,3,61742,24,5,52821,25,7,52821,26,11
1258,紫炎魔,26,3,9,2322,3122,3322,2501,2541,2591,-1,61841,24,3,60041,25,5,52921,24,7,52301,26,11
1259,羿安若,26,1,7,322,1122,1322,1001,1021,1061,-1,55121,24,3,53921,24,5,51821,25,9,54521,25,11
1260,放肆2高手,26,1,7,222,1122,1322,1001,1031,1081,-1,61641,26,3,60643,24,5,52621,25,9,54501,26,11
1261,无怨乄无悔,25,3,5,2322,3122,3322,2501,2511,2601,-1,61742,24,3,60441,24,7,53921,24,9,54401,25,11
1262,果果果冻,25,2,9,4122,5022,5222,3001,3041,3081,-1,61642,24,3,51021,24,5,52901,25,7,53901,25,11
1263,柒孤夜,25,0,5,422,822,1022,1501,1511,1581,-1,62141,25,3,61443,25,7,52521,24,9,53301,24,11
1264,毒彦洋,25,1,5,422,1222,1422,1501,1531,1561,-1,62141,24,3,52821,25,7,51521,24,9,51821,24,11
1265,大表哥,25,1,5,422,1222,1422,1501,1531,1561,-1,62141,25,3,60243,24,7,54321,25,9,55401,25,11
1266,幸幻桃,25,2,9,4122,5022,5222,3001,3041,3081,-1,61642,25,3,51021,24,5,51221,25,7,54801,25,11
1267,斩天盼易,25,2,9,4222,4622,4822,3001,3011,3071,-1,61643,24,3,61742,25,5,54821,24,7,52821,25,11
1268,歌隐丶万贱,25,2,9,2422,2722,2922,2501,2541,2591,-1,62141,24,3,60543,25,5,53921,24,7,51521,24,11
1269,青丘白浅,25,2,9,4122,4622,4822,3001,3011,3071,-1,61641,25,3,51021,24,5,52821,24,7,53901,24,11
1270,孤寂傲木,25,2,9,4122,4622,4822,3001,3041,3081,-1,61641,24,3,62141,24,5,52921,25,7,52901,25,11
1271,南宫影炎,25,1,5,622,1222,1422,1501,1511,1581,-1,62141,24,3,61041,24,7,54321,24,9,55421,25,11
1272,心丶随忆,25,2,9,4222,5022,5222,3001,3011,3071,-1,61641,25,3,60243,25,5,54321,25,7,51021,24,11
1273,巅峰〃李少,25,2,5,2422,2722,2922,2501,2511,2601,-1,61742,24,3,52621,24,7,52921,24,9,54401,24,11
1274,眯苹果,25,1,7,222,1122,1322,1001,1031,1081,-1,61641,24,3,52921,24,5,55421,25,9,51001,24,11
1275,弑神&d寒,25,2,9,2422,2722,2922,2501,2511,2601,-1,54521,25,3,53921,25,5,52821,25,7,54421,24,11
1276,港龙英,25,2,9,4022,5022,5222,3001,3011,3071,-1,62043,25,3,60643,25,5,52521,24,7,54521,25,11
1277,放肆败家,25,3,9,2522,3122,3322,2501,2511,2601,-1,61841,24,3,62243,24,5,52721,24,7,52501,24,11
1278,dsvvv,25,2,9,4122,5022,5222,3001,3041,3081,-1,61643,25,3,52921,25,5,51121,25,7,54501,25,11
1279,念苍殇,25,2,9,4022,5022,5222,3001,3041,3081,-1,61641,25,3,61841,24,5,51221,24,7,53921,25,11
1280,逍遥仙,25,2,9,4022,4622,4822,3001,3041,3081,-1,55341,25,3,54521,24,5,52821,24,7,51201,25,11
1281,邪煌风非,25,0,7,322,722,922,1001,1021,1081,-1,53821,25,3,53921,24,5,55421,24,9,54521,25,11
1282,无极灬夜少,25,2,9,4222,5022,5222,3001,3011,3071,-1,61642,24,3,61742,24,5,53921,25,7,52701,25,11
1283,临渊灬鬼冢,25,3,5,2422,3122,3322,2501,2541,2591,-1,62141,25,3,53321,25,7,52721,25,9,54421,25,11
1284,北辰、柒,25,0,5,622,822,1022,1501,1531,1561,-1,61742,25,3,52721,24,7,54421,25,9,51821,25,11
1285,篱素沐,25,1,5,522,1222,1422,1501,1531,1561,-1,61841,25,3,52921,25,7,51501,24,9,55401,24,11
1286,无疆六口子,25,2,9,4222,4622,4822,3001,3041,3081,-1,62043,24,3,60642,24,5,54321,24,7,54521,25,11
1287,低调gg,25,1,5,622,1222,1422,1501,1511,1581,-1,61742,24,3,61943,24,7,52521,24,9,51801,24,11
1288,熊猫烧饭,25,0,7,322,722,922,1001,1021,1081,-1,61642,24,3,52721,24,5,52621,25,9,54501,25,11
1289,陪你去看海,25,2,5,2422,2722,2922,2501,2541,2591,-1,61742,24,3,53321,25,7,52901,25,9,53501,24,11
1290,Cavin,25,2,5,2422,2722,2922,2501,2511,2601,-1,54521,24,3,53421,25,7,51221,24,9,51121,25,11
1291,思念的苦,25,2,9,4222,4622,4822,3001,3011,3071,-1,61643,24,3,51021,25,5,54821,25,7,51201,25,11
1292,聚贤秋,25,2,9,4122,4622,4822,3001,3041,3081,-1,61643,24,3,54521,24,5,53921,25,7,52901,25,11
1293,放肆无名,25,0,5,522,822,1022,1501,1511,1581,-1,54521,24,3,52721,25,7,51121,24,9,53321,24,11
1294,「控」,25,2,9,4222,5022,5222,3001,3011,3071,-1,55321,24,3,52821,25,5,54321,24,7,51021,24,11
1295,寒冰首席,25,2,9,4022,5022,5222,3001,3041,3081,-1,62043,24,3,51021,25,5,52901,24,7,51201,24,11
1296,鬼狂斩,25,1,7,322,1122,1322,1001,1021,1071,-1,55341,24,3,54821,24,5,55421,25,9,54501,25,11
1297,＂海宝宝丶,25,3,5,2522,3122,3322,2501,2511,2601,-1,61742,24,3,51821,25,7,54821,24,9,52501,25,11
1298,诸葛安玄,25,2,9,2522,2722,2922,2501,2541,2591,-1,61742,25,3,60942,25,5,53921,24,7,52521,24,11
1299,花易云,25,2,9,2422,2722,2922,2501,2511,2601,-1,54521,25,3,54821,25,5,52821,24,7,51121,24,11
1300,仇思淼,25,0,7,122,722,922,1001,1011,1071,-1,61641,25,3,53921,24,5,53301,25,9,51001,24,11
1301,红南京,25,2,9,4122,5022,5222,3001,3041,3081,-1,62043,25,3,54821,24,5,51521,25,7,54521,25,11
1302,搞了算了,25,1,7,122,1122,1322,1001,1011,1081,-1,61642,24,3,52721,25,5,53321,25,9,54521,25,11
1303,霸王躶,25,0,7,122,722,922,1001,1011,1081,-1,62043,25,3,61943,25,5,52621,24,9,54521,25,11
1304,龙猫的脚印,25,2,9,4022,5022,5222,3001,3041,3081,-1,53821,25,3,51021,25,5,51221,24,7,51221,24,11
1305,玄天算,25,2,9,4222,4622,4822,3001,3041,3081,-1,55341,24,3,61742,25,5,53921,24,7,52801,24,11
1306,霪诗一首,25,3,5,2522,3122,3322,2501,2541,2591,-1,61742,25,3,53321,25,7,54821,25,9,54401,24,11
1307,浅月无痕,25,2,9,4222,5022,5222,3001,3041,3081,-1,62043,24,3,52921,25,5,51521,25,7,54501,24,11
1308,甜心灬辣椒,25,2,9,4222,5022,5222,3001,3011,3071,-1,62043,24,3,54521,24,5,51221,24,7,52821,25,11
1309,碧落升空,25,2,9,4022,4622,4822,3001,3041,3081,-1,55341,25,3,61943,25,5,52321,25,7,51021,24,11
1310,☆℃若枫,25,2,9,4122,4622,4822,3001,3011,3071,-1,61641,25,3,51021,25,5,52921,24,7,52701,25,11
1311,步步惊心,25,2,9,2522,2722,2922,2501,2541,2591,-1,51021,25,3,53921,25,5,54821,25,7,53521,24,11
1312,今生嗳,25,2,9,4222,4622,4822,3001,3011,3071,-1,61641,24,3,54521,24,5,51221,25,7,54801,25,11
1313,开盟红玄宇,25,2,5,2422,2722,2922,2501,2511,2601,-1,61841,24,3,53321,24,7,52701,25,9,52501,25,11
1314,狼魂虽然,25,2,9,4222,4622,4822,3001,3011,3071,-1,61642,24,3,61841,25,5,51221,24,7,52801,25,11
1315,九五至尊,25,1,5,522,1222,1422,1501,1511,1581,-1,61742,25,3,61441,24,7,52321,24,9,51821,25,11
1316,寇滕辉,25,2,9,4022,4622,4822,3001,3041,3081,-1,62043,25,3,54521,24,5,51201,24,7,53901,25,11
1317,虹瑶永祥,25,1,7,222,1122,1322,1001,1031,1081,-1,61641,25,3,52721,24,5,51801,25,9,51001,25,11
1318,高町奈叶,25,3,9,2322,3122,3322,2501,2541,2591,-1,62141,24,3,52821,24,5,54801,24,7,54301,25,11
1319,苍夜尘,25,0,7,222,722,922,1001,1031,1081,-1,54021,24,3,54821,24,5,53321,25,9,51021,25,11
1320,天 ?,25,2,9,4122,4622,4822,3001,3011,3071,-1,55341,25,3,54821,25,5,54321,25,7,54521,24,11
1321,叶落丶花狂,25,1,7,222,1122,1322,1001,1031,1071,-1,61641,24,3,60541,25,5,55421,24,9,54501,24,11
1322,豪门丶喝醉,25,2,9,4022,5022,5222,3001,3011,3071,-1,53821,24,3,53921,25,5,52521,25,7,51021,24,11
1323,沫沫』,25,2,9,4122,4622,4822,3001,3011,3071,-1,62043,24,3,54521,24,5,52901,25,7,51201,24,11
1324,聚鑫傲战,25,0,7,122,722,922,1001,1011,1071,-1,62043,24,3,53921,24,5,53401,25,9,54501,24,11
1325,低调の大爷,25,2,9,4022,5022,5222,3001,3011,3071,-1,55121,24,3,54521,25,5,54821,25,7,52821,25,11
1326,木易祭白,25,2,9,4222,5022,5222,3001,3041,3081,-1,61641,24,3,52721,24,5,54421,24,7,51001,25,11
1327,1s丶,25,0,7,122,722,922,1001,1011,1081,-1,55341,24,3,54821,24,5,55421,25,9,51001,25,11
1328,古尘宇,25,2,9,4122,4622,4822,3001,3011,3071,-1,61643,24,3,51221,25,5,52501,25,7,54501,25,11
1329,聚鑫狂言,25,2,9,4122,5022,5222,3001,3041,3081,-1,61643,25,3,61241,25,5,52521,25,7,51001,25,11
1330,奈何桥携手,25,1,5,422,1222,1422,1501,1511,1581,-1,62141,25,3,54821,24,7,54421,24,9,55401,24,11
1331,寞炎ゲ星辰,25,2,9,2422,2722,2922,2501,2511,2601,-1,61841,25,3,52821,25,5,51201,25,7,51501,25,11
1332,宓少风,25,3,5,2422,3122,3322,2501,2541,2591,-1,62141,25,3,62142,25,7,51221,25,9,54401,24,11
1333,紫叶喧哗°,25,1,7,222,1122,1322,1001,1031,1081,-1,61642,25,3,60543,25,5,53421,25,9,51021,25,11
1334,浪漫随风,25,2,5,2522,2722,2922,2501,2511,2601,-1,61742,25,3,62143,25,7,52721,24,9,54401,25,11
1335,沐泽远,25,1,5,422,1222,1422,1501,1531,1561,-1,62141,25,3,52921,24,7,51101,24,9,51801,25,11
1336,星辰若秋,25,3,9,2522,3122,3322,2501,2541,2591,-1,61742,24,3,54821,25,5,51221,24,7,54301,25,11
1337,猫儿克仔,25,0,7,122,722,922,1001,1011,1071,-1,54021,25,3,52921,25,5,52621,25,9,54521,24,11
1338,药不能停,25,1,5,422,1222,1422,1501,1531,1561,-1,62141,24,3,51221,25,7,51121,24,9,53301,25,11
1339,聚鑫小溪,25,3,9,2322,3122,3322,2501,2541,2591,-1,54521,25,3,52921,25,5,51221,24,7,54421,24,11
1340,い歆捁い,25,0,7,222,722,922,1001,1031,1071,-1,62043,24,3,52821,24,5,51801,24,9,51001,24,11
1341,粗暴的农夫,25,2,9,4022,5022,5222,3001,3041,3081,-1,55321,25,3,51021,25,5,53921,24,7,54821,25,11
1342,喻姣秀诗,25,1,5,622,1222,1422,1501,1511,1581,-1,62141,25,3,52821,24,7,52521,25,9,51821,25,11
1343,古烈浩歌,25,1,5,622,1222,1422,1501,1511,1581,-1,61841,24,3,61242,25,7,53521,25,9,51821,25,11
1344,廖邱玄,25,0,7,122,722,922,1001,1011,1081,-1,62043,25,3,51221,24,5,55421,24,9,54521,25,11
1345,命中丨注定,25,3,9,2322,3122,3322,2501,2541,2591,-1,62141,25,3,52921,25,5,51221,24,7,53521,24,11
1346,哥是好人,25,3,5,2322,3122,3322,2501,2511,2601,-1,62141,25,3,53321,24,7,52821,25,9,51101,25,11
1347,左绿芷,25,1,5,622,1222,1422,1501,1511,1581,-1,62141,24,3,51221,24,7,51121,24,9,52601,24,11
1348,吸血鬼,25,2,9,4122,5022,5222,3001,3041,3081,-1,55121,24,3,54821,25,5,51521,24,7,54521,24,11
1349,曲终人亦散,25,2,9,4022,5022,5222,3001,3011,3071,-1,61642,24,3,62141,25,5,52921,25,7,52721,24,11
1350,开盟红而非,25,1,7,122,1122,1322,1001,1011,1081,-1,61641,25,3,61441,24,5,53421,25,9,51001,24,11
1351,狼魂兔子,25,2,9,4222,5022,5222,3001,3011,3071,-1,55341,24,3,54521,25,5,52921,25,7,52801,24,11
1352,惜缘流浪,25,3,9,2522,3122,3322,2501,2511,2601,-1,62141,24,3,52821,24,5,52921,25,7,53521,24,11
1353,狼魂珊珊,25,3,5,2522,3122,3322,2501,2511,2601,-1,61742,25,3,53321,24,7,52701,24,9,52501,24,11
1354,红粉滴滴,25,1,7,322,1122,1322,1001,1021,1071,-1,62043,24,3,60943,24,5,53421,24,9,54521,24,11
1355,い歆歆い,25,3,5,2322,3122,3322,2501,2541,2591,-1,61742,24,3,62143,25,7,52721,24,9,53521,24,11
1356,惜缘玩玩,25,2,9,4222,4622,4822,3001,3011,3071,-1,55321,25,3,51221,25,5,53521,24,7,54521,25,11
1357,小湿弟,25,2,9,4022,5022,5222,3001,3011,3071,-1,55121,24,3,52921,25,5,52321,25,7,51021,25,11
1358,闾丘冥岸,25,1,7,322,1122,1322,1001,1021,1081,-1,62043,24,3,52821,24,5,51821,25,9,54521,25,11
1359,绝世屠夫,25,3,9,2422,3122,3322,2501,2541,2591,-1,61841,24,3,52721,25,5,51201,24,7,53501,24,11
1360,独自上楼,25,0,5,622,822,1022,1501,1511,1581,-1,61742,24,3,52921,24,7,52321,25,9,53301,25,11
1361,桃小桃°,25,1,5,422,1222,1422,1501,1511,1581,-1,61742,24,3,52921,25,7,51501,24,9,52601,25,11
1362,寻觅玲珑,25,2,9,2522,2722,2922,2501,2541,2591,-1,62141,24,3,52821,24,5,51201,25,7,53501,25,11
1363,ぐ端木灵け,25,2,9,4122,4622,4822,3001,3041,3081,-1,55341,24,3,61841,24,5,52721,25,7,53921,24,11
1364,狼魂福明,25,0,7,122,722,922,1001,1011,1081,-1,61643,24,3,52721,24,5,55421,24,9,54521,25,11
1365,咖喱有点2,25,1,7,222,1122,1322,1001,1031,1081,-1,62043,25,3,52921,24,5,52621,24,9,54521,25,11
1366,艾寒夜,25,3,9,2422,3122,3322,2501,2541,2591,-1,54521,25,3,52921,25,5,52921,25,7,52521,25,11
1367,木头爱莎莎,25,0,7,222,722,922,1001,1031,1071,-1,61643,24,3,60242,24,5,52621,24,9,51001,24,11
1368,狼魂小子,25,0,7,122,722,922,1001,1011,1081,-1,61643,25,3,53921,24,5,53321,24,9,51021,24,11
1369,寞醉易,25,3,9,2322,3122,3322,2501,2511,2601,-1,54521,25,3,51221,24,5,52921,24,7,53521,25,11
1370,Pizza,25,2,9,4122,4622,4822,3001,3041,3081,-1,62043,25,3,53921,25,5,51121,25,7,51001,24,11
1371,寂寞春,25,0,7,322,722,922,1001,1021,1081,-1,62043,24,3,61241,24,5,53321,25,9,54501,25,11
1372,七夜丶,25,1,7,222,1122,1322,1001,1031,1081,-1,61641,25,3,52721,24,5,55421,24,9,54521,24,11
1373,Oo零oO,25,0,5,522,822,1022,1501,1511,1581,-1,61742,24,3,52921,24,7,52321,24,9,53421,24,11
1374,左扬轩,25,2,5,2522,2722,2922,2501,2511,2601,-1,61841,24,3,60941,25,7,52721,25,9,53501,24,11
1375,墨义表姐,25,3,5,2322,3122,3322,2501,2541,2591,-1,51021,25,3,53421,25,7,52921,25,9,52321,25,11
1376,天下第七,25,1,5,522,1222,1422,1501,1511,1581,-1,62141,25,3,61441,25,7,54321,25,9,55401,25,11
1377,3524,25,2,9,4222,5022,5222,3001,3041,3081,-1,55341,24,3,52821,25,5,52501,24,7,51001,25,11
