"Id
===
Id
===
int-cs","√˚≥∆
===
Name
===
string-s","π÷ŒÔ≈‰÷√0.π÷ŒÔId
===
MonsterConfig0.Id
===
int-s","π÷ŒÔ≈‰÷√0.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig0.PosOffset
===
int-c","π÷ŒÔ≈‰÷√0.≥ı ºBuffId0
===
MonsterConfig0.BuffId0
===
int-s","π÷ŒÔ≈‰÷√0.≥ı ºBuffId1
===
MonsterConfig0.BuffId1
===
int-s","π÷ŒÔ≈‰÷√0.π÷ŒÔµÙ¬‰0
===
MonsterConfig0.DropExp0
===
string-s","π÷ŒÔ≈‰÷√0.π÷ŒÔµÙ¬‰1
===
MonsterConfig0.DropExp1
===
string-s","π÷ŒÔ≈‰÷√1.π÷ŒÔId
===
MonsterConfig1.Id
===
int-s","π÷ŒÔ≈‰÷√1.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig1.PosOffset
===
int-c","π÷ŒÔ≈‰÷√1.≥ı ºBuffId0
===
MonsterConfig1.BuffId0
===
int-s","π÷ŒÔ≈‰÷√1.≥ı ºBuffId1
===
MonsterConfig1.BuffId1
===
int-s","π÷ŒÔ≈‰÷√1.π÷ŒÔµÙ¬‰0
===
MonsterConfig1.DropExp0
===
string-s","π÷ŒÔ≈‰÷√1.π÷ŒÔµÙ¬‰1
===
MonsterConfig1.DropExp1
===
string-s","π÷ŒÔ≈‰÷√2.π÷ŒÔId
===
MonsterConfig2.Id
===
int-s","π÷ŒÔ≈‰÷√2.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig2.PosOffset
===
int-c","π÷ŒÔ≈‰÷√2.≥ı ºBuffId0
===
MonsterConfig2.BuffId0
===
int-s","π÷ŒÔ≈‰÷√2.≥ı ºBuffId1
===
MonsterConfig2.BuffId1
===
int-s","π÷ŒÔ≈‰÷√2.π÷ŒÔµÙ¬‰0
===
MonsterConfig2.DropExp0
===
string-s","π÷ŒÔ≈‰÷√2.π÷ŒÔµÙ¬‰1
===
MonsterConfig2.DropExp1
===
string-s","π÷ŒÔ≈‰÷√3.π÷ŒÔId
===
MonsterConfig3.Id
===
int-s","π÷ŒÔ≈‰÷√3.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig3.PosOffset
===
int-c","π÷ŒÔ≈‰÷√3.≥ı ºBuffId0
===
MonsterConfig3.BuffId0
===
int-s","π÷ŒÔ≈‰÷√3.≥ı ºBuffId1
===
MonsterConfig3.BuffId1
===
int-s","π÷ŒÔ≈‰÷√3.π÷ŒÔµÙ¬‰0
===
MonsterConfig3.DropExp0
===
string-s","π÷ŒÔ≈‰÷√3.π÷ŒÔµÙ¬‰1
===
MonsterConfig3.DropExp1
===
string-s","π÷ŒÔ≈‰÷√4.π÷ŒÔId
===
MonsterConfig4.Id
===
int-s","π÷ŒÔ≈‰÷√4.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig4.PosOffset
===
int-c","π÷ŒÔ≈‰÷√4.≥ı ºBuffId0
===
MonsterConfig4.BuffId0
===
int-s","π÷ŒÔ≈‰÷√4.≥ı ºBuffId1
===
MonsterConfig4.BuffId1
===
int-s","π÷ŒÔ≈‰÷√4.π÷ŒÔµÙ¬‰0
===
MonsterConfig4.DropExp0
===
string-s","π÷ŒÔ≈‰÷√4.π÷ŒÔµÙ¬‰1
===
MonsterConfig4.DropExp1
===
string-s","π÷ŒÔ≈‰÷√5.π÷ŒÔId
===
MonsterConfig5.Id
===
int-s","π÷ŒÔ≈‰÷√5.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig5.PosOffset
===
int-c","π÷ŒÔ≈‰÷√5.≥ı ºBuffId0
===
MonsterConfig5.BuffId0
===
int-s","π÷ŒÔ≈‰÷√5.≥ı ºBuffId1
===
MonsterConfig5.BuffId1
===
int-s","π÷ŒÔ≈‰÷√5.π÷ŒÔµÙ¬‰0
===
MonsterConfig5.DropExp0
===
string-s","π÷ŒÔ≈‰÷√5.π÷ŒÔµÙ¬‰1
===
MonsterConfig5.DropExp1
===
string-s","π≤œÌµÙ¬‰0
===
DropExp0
===
string-s","π≤œÌµÙ¬‰1
===
DropExp1
===
string-s","π≤œÌbuff0
===
SharedBuffId0
===
int-s","π≤œÌbuff1
===
SharedBuffId1
===
int-s","’Ω∂∑µÙ¬‰0
===
BattleDropExp0
===
string-s","’Ω∂∑µÙ¬‰1
===
BattleDropExp1
===
string-s"
16023,D16-S02-3,160231,1,-1,-1,G1:50:105:158,,-1,1,-1,-1,,,160233,1,-1,-1,G1:50:105:158,,-1,1,-1,-1,,,160239,1,-1,-1,G1:100:556:835,,-1,1,-1,-1,,,,,-1,-1,G10031:1.22;,G8027:8.33;
16031,D16-S03-1,160113,1,-1,-1,G1:50:92:139,,160113,1,-1,-1,G1:50:92:139,,160113,1,-1,-1,G1:50:92:139,,160116,1,-1,-1,G1:50:92:139,,-1,1,-1,-1,,,160116,1,-1,-1,G1:50:92:139,,,,-1,-1,,
16032,D16-S03-2,160116,1,-1,-1,G1:50:92:139,,160116,1,-1,-1,G1:50:92:139,,160116,1,-1,-1,G1:50:92:139,,160118,1,-1,-1,G1:50:92:139,,-1,1,-1,-1,,,160118,1,-1,-1,G1:50:92:139,,,,-1,-1,,
16033,D16-S03-3,-1,1,-1,-1,,,160339,1,-1,-1,G1:100:556:835,,-1,1,-1,-1,,,160334,1,-1,-1,G1:50:92:139,,160335,1,-1,-1,G1:50:92:139,,160336,1,-1,-1,G1:50:92:139,,,,-1,-1,G10031:1.22;,G8027:8.33;
16041,D16-S04-1,160416,1,-1,-1,G1:50:83:124,,160415,1,-1,-1,G1:50:83:124,,160416,1,-1,-1,G1:50:83:124,,160411,1,-1,-1,G1:50:83:124,,-1,1,-1,-1,,,160411,1,-1,-1,G1:50:83:124,,,,-1,-1,,
16042,D16-S04-2,160416,1,-1,-1,G1:50:83:124,,160415,1,-1,-1,G1:50:83:124,,160416,1,-1,-1,G1:50:83:124,,160419,1,-1,-1,G1:50:83:124,,160419,1,-1,-1,G1:50:83:124,,160419,1,-1,-1,G1:50:83:124,,,,-1,-1,,
16043,D16-S04-3,160431,1,-1,-1,G1:50:83:124,,160439,1,-1,-1,G1:100:561:842,,160433,1,-1,-1,G1:50:83:124,,-1,1,-1,-1,,,160435,1,-1,-1,G1:50:83:124,,-1,1,-1,-1,,,,,-1,-1,G10031:1.22;,G8027:8.33;
16051,D16-S05-1,160419,1,-1,-1,G1:50:92:139,,-1,1,-1,-1,,,160419,1,-1,-1,G1:50:92:139,,160413,1,-1,-1,G1:50:92:139,,160417,1,-1,-1,G1:50:92:139,,160413,1,-1,-1,G1:50:92:139,,,,-1,-1,,
16052,D16-S05-2,160411,1,-1,-1,G1:50:92:139,,160418,1,-1,-1,G1:50:92:139,,160411,1,-1,-1,G1:50:92:139,,160418,1,-1,-1,G1:50:92:139,,160413,1,-1,-1,G1:50:92:139,,160418,1,-1,-1,G1:50:92:139,,,,-1,-1,,
16053,D16-S05-3,160531,1,-1,-1,G1:50:92:139,,-1,1,-1,-1,,,160533,1,-1,-1,G1:50:92:139,,-1,1,-1,-1,,,160539,1,-1,-1,G1:100:561:842,,-1,1,-1,-1,,,,,-1,-1,G10031:1.22;,G8027:8.33;
16061,D16-S06-1,160413,1,-1,-1,G1:50:105:158,,160415,1,-1,-1,G1:50:105:158,,160413,1,-1,-1,G1:50:105:158,,-1,1,-1,-1,,,160411,1,-1,-1,G1:50:105:158,,160411,1,-1,-1,G1:50:105:158,,,,-1,-1,,
16062,D16-S06-2,160413,1,-1,-1,G1:50:105:158,,160417,1,-1,-1,G1:50:105:158,,160413,1,-1,-1,G1:50:105:158,,160419,1,-1,-1,G1:50:105:158,,-1,1,-1,-1,,,160419,1,-1,-1,G1:50:105:158,,,,-1,-1,,
16063,D16-S06-3,160631,1,-1,-1,G1:50:105:158,,-1,1,-1,-1,,,160633,1,-1,-1,G1:50:105:158,,-1,1,-1,-1,,,160639,1,-1,-1,G1:100:561:842,,-1,1,-1,-1,,,,,-1,-1,G10031:1.22;,G8027:8.33;
16071,D16-S07-1,160718,1,-1,-1,G1:50:92:139,,160719,1,-1,-1,G1:50:92:139,,160718,1,-1,-1,G1:50:92:139,,-1,1,-1,-1,,,160716,1,-1,-1,G1:50:92:139,,160716,1,-1,-1,G1:50:92:139,,,,-1,-1,,
16072,D16-S07-2,160719,1,-1,-1,G1:50:92:139,,160715,1,-1,-1,G1:50:92:139,,160715,1,-1,-1,G1:50:92:139,,160714,1,-1,-1,G1:50:92:139,,160714,1,-1,-1,G1:50:92:139,,160719,1,-1,-1,G1:50:92:139,,,,-1,-1,,
16073,D16-S07-3,160731,1,-1,-1,G1:50:92:139,,-1,1,-1,-1,,,160733,1,-1,-1,G1:50:92:139,,160739,1,-1,-1,G1:100:280:421,,-1,1,-1,-1,,,160738,1,-1,-1,G1:100:280:421,,,,-1,-1,G10031:1.22;,G8027:8.33;
16081,D16-S08-1,160713,1,-1,-1,G1:50:94:141,,160713,1,-1,-1,G1:50:94:141,,160713,1,-1,-1,G1:50:94:141,,160716,1,-1,-1,G1:50:94:141,,-1,1,-1,-1,,,160716,1,-1,-1,G1:50:94:141,,,,-1,-1,,
16082,D16-S08-2,160719,1,-1,-1,G1:50:94:141,,160719,1,-1,-1,G1:50:94:141,,160719,1,-1,-1,G1:50:94:141,,160713,1,-1,-1,G1:50:94:141,,160718,1,-1,-1,G1:50:94:141,,160713,1,-1,-1,G1:50:94:141,,,,-1,-1,,
16083,D16-S08-3,160839,1,-1,-1,G1:100:283:424,,-1,1,-1,-1,,,160838,1,-1,-1,G1:100:283:424,,160834,1,-1,-1,G1:50:94:141,,-1,1,-1,-1,,,160836,1,-1,-1,G1:50:94:141,,,,-1,-1,G10031:1.22;,G8027:8.33;
16091,D16-S09-1,160716,1,-1,-1,G1:50:107:160,,160716,1,-1,-1,G1:50:107:160,,160716,1,-1,-1,G1:50:107:160,,160718,1,-1,-1,G1:50:107:160,,-1,1,-1,-1,,,160718,1,-1,-1,G1:50:107:160,,,,-1,-1,,
16092,D16-S09-2,160713,1,-1,-1,G1:50:107:160,,-1,1,-1,-1,,,160713,1,-1,-1,G1:50:107:160,,160719,1,-1,-1,G1:50:107:160,,160718,1,-1,-1,G1:50:107:160,,160719,1,-1,-1,G1:50:107:160,,,,-1,-1,,
16093,D16-S09-3,160931,1,-1,-1,G1:50:107:160,,-1,1,-1,-1,,,160933,1,-1,-1,G1:50:107:160,,160939,1,-1,-1,G1:100:283:424,,-1,1,-1,-1,,,160938,1,-1,-1,G1:100:283:424,,,,-1,-1,G10031:1.22;,G8027:8.33;
16101,D16-S10-1,161015,1,-1,-1,G1:50:83:124,,-1,1,-1,-1,,,161015,1,-1,-1,G1:50:83:124,,161018,1,-1,-1,G1:50:83:124,,161014,1,-1,-1,G1:50:83:124,,161018,1,-1,-1,G1:50:83:124,,,,-1,-1,,
16102,D16-S10-2,161019,1,-1,-1,G1:50:83:124,,161016,1,-1,-1,G1:50:83:124,,161019,1,-1,-1,G1:50:83:124,,161016,1,-1,-1,G1:50:83:124,,161017,1,-1,-1,G1:50:83:124,,161016,1,-1,-1,G1:50:83:124,,,,-1,-1,,
16103,D16-S10-3,-1,1,-1,-1,,,161039,1,-1,-1,G1:100:566:849,,-1,1,-1,-1,,,161034,1,-1,-1,G1:50:83:124,,161035,1,-1,-1,G1:50:83:124,,161036,1,-1,-1,G1:50:83:124,,,,-1,-1,G10031:1.22;,G8027:8.33;
16111,D16-S11-1,161013,1,-1,-1,G1:50:94:141,,161011,1,-1,-1,G1:50:94:141,,161013,1,-1,-1,G1:50:94:141,,-1,1,-1,-1,,,161014,1,-1,-1,G1:50:94:141,,161014,1,-1,-1,G1:50:94:141,,,,-1,-1,,
16112,D16-S11-2,161013,1,-1,-1,G1:50:94:141,,161015,1,-1,-1,G1:50:94:141,,161015,1,-1,-1,G1:50:94:141,,161013,1,-1,-1,G1:50:94:141,,161016,1,-1,-1,G1:50:94:141,,161016,1,-1,-1,G1:50:94:141,,,,-1,-1,,
16113,D16-S11-3,-1,1,-1,-1,,,161139,1,-1,-1,G1:100:566:849,,-1,1,-1,-1,,,161134,1,-1,-1,G1:50:94:141,,-1,1,-1,-1,,,161136,1,-1,-1,G1:50:94:141,,,,-1,-1,G10031:1.22;,G8027:8.33;
16121,D16-S12-1,161015,1,-1,-1,G1:50:108:163,,-1,1,-1,-1,,,161015,1,-1,-1,G1:50:108:163,,161013,1,-1,-1,G1:50:108:163,,161011,1,-1,-1,G1:50:108:163,,161013,1,-1,-1,G1:50:108:163,,,,-1,-1,,
16122,D16-S12-2,161016,1,-1,-1,G1:50:108:163,,161016,1,-1,-1,G1:50:108:163,,161016,1,-1,-1,G1:50:108:163,,161018,1,-1,-1,G1:50:108:163,,-1,1,-1,-1,,,161018,1,-1,-1,G1:50:108:163,,,,-1,-1,,
16123,D16-S12-3,161231,1,-1,-1,G1:50:108:163,,161239,1,-1,-1,G1:100:571:856,,161233,1,-1,-1,G1:50:108:163,,-1,1,-1,-1,,,-1,1,-1,-1,,,-1,1,-1,-1,,,,,-1,-1,G10031:1.22;,G8027:8.33;
17011,D17-S01-1,170115,1,-1,-1,G1:50:108:163,,170115,1,-1,-1,G1:50:108:163,,-1,1,-1,-1,,,170119,1,-1,-1,G1:50:108:163,,170118,1,-1,-1,G1:50:108:163,,170119,1,-1,-1,G1:50:108:163,,,,-1,-1,,
17012,D17-S01-2,170118,1,-1,-1,G1:50:108:163,,170119,1,-1,-1,G1:50:108:163,,170118,1,-1,-1,G1:50:108:163,,170115,1,-1,-1,G1:50:108:163,,-1,1,-1,-1,,,170115,1,-1,-1,G1:50:108:163,,,,-1,-1,,
17013,D17-S01-3,170139,1,-1,-1,G1:100:285:428,,-1,1,-1,-1,,,170138,1,-1,-1,G1:100:285:428,,170134,1,-1,-1,G1:50:108:163,,-1,1,-1,-1,,,170136,1,-1,-1,G1:50:108:163,,,,-1,-1,G10041:1.22;,G8027:8.33;
17021,D17-S02-1,170112,1,-1,-1,G1:50:83:124,,170115,1,-1,-1,G1:50:83:124,,170112,1,-1,-1,G1:50:83:124,,170115,1,-1,-1,G1:50:83:124,,-1,1,-1,-1,,,170115,1,-1,-1,G1:50:83:124,,,,-1,-1,,
17022,D17-S02-2,170116,1,-1,-1,G1:50:83:124,,-1,1,-1,-1,,,170116,1,-1,-1,G1:50:83:124,,170113,1,-1,-1,G1:50:83:124,,170111,1,-1,-1,G1:50:83:124,,170113,1,-1,-1,G1:50:83:124,,,,-1,-1,,
17023,D17-S02-3,170231,1,-1,-1,G1:50:83:124,,-1,1,-1,-1,,,170233,1,-1,-1,G1:50:83:124,,170234,1,-1,-1,G1:50:83:124,,170239,1,-1,-1,G1:100:571:856,,170236,1,-1,-1,G1:50:83:124,,,,-1,-1,G10041:1.22;,G8027:8.33;
17031,D17-S03-1,170116,1,-1,-1,G1:50:108:163,,-1,1,-1,-1,,,170116,1,-1,-1,G1:50:108:163,,170119,1,-1,-1,G1:50:108:163,,170119,1,-1,-1,G1:50:108:163,,170119,1,-1,-1,G1:50:108:163,,,,-1,-1,,
17032,D17-S03-2,170112,1,-1,-1,G1:50:108:163,,-1,1,-1,-1,,,170112,1,-1,-1,G1:50:108:163,,170118,1,-1,-1,G1:50:108:163,,170119,1,-1,-1,G1:50:108:163,,170118,1,-1,-1,G1:50:108:163,,,,-1,-1,,
17033,D17-S03-3,-1,1,-1,-1,,,170339,1,-1,-1,G1:100:571:856,,-1,1,-1,-1,,,170334,1,-1,-1,G1:50:108:163,,-1,1,-1,-1,,,170336,1,-1,-1,G1:50:108:163,,,,-1,-1,G10041:1.22;,G8027:8.33;
17041,D17-S04-1,170412,1,-1,-1,G1:50:84:127,,-1,1,-1,-1,,,170412,1,-1,-1,G1:50:84:127,,170416,1,-1,-1,G1:50:84:127,,170415,1,-1,-1,G1:50:84:127,,170416,1,-1,-1,G1:50:84:127,,,,-1,-1,,
17042,D17-S04-2,170415,1,-1,-1,G1:50:84:127,,170413,1,-1,-1,G1:50:84:127,,170415,1,-1,-1,G1:50:84:127,,170413,1,-1,-1,G1:50:84:127,,-1,1,-1,-1,,,170413,1,-1,-1,G1:50:84:127,,,,-1,-1,,
17043,D17-S04-3,170431,1,-1,-1,G1:50:84:127,,-1,1,-1,-1,,,170433,1,-1,-1,G1:50:84:127,,170434,1,-1,-1,G1:50:84:127,,170439,1,-1,-1,G1:100:576:864,,170436,1,-1,-1,G1:50:84:127,,,,-1,-1,G10041:1.22;,G8027:8.33;
17051,D17-S05-1,170419,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,170419,1,-1,-1,G1:50:96:144,,170413,1,-1,-1,G1:50:96:144,,170418,1,-1,-1,G1:50:96:144,,170413,1,-1,-1,G1:50:96:144,,,,-1,-1,,
17052,D17-S05-2,170418,1,-1,-1,G1:50:96:144,,170413,1,-1,-1,G1:50:96:144,,170418,1,-1,-1,G1:50:96:144,,170413,1,-1,-1,G1:50:96:144,,170418,1,-1,-1,G1:50:96:144,,170413,1,-1,-1,G1:50:96:144,,,,-1,-1,,
17053,D17-S05-3,-1,1,-1,-1,,,170539,1,-1,-1,G1:100:576:864,,-1,1,-1,-1,,,170534,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,170536,1,-1,-1,G1:50:96:144,,,,-1,-1,G10041:1.22;,G8027:8.33;
17061,D17-S06-1,170412,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,170412,1,-1,-1,G1:50:96:144,,170418,1,-1,-1,G1:50:96:144,,170411,1,-1,-1,G1:50:96:144,,170418,1,-1,-1,G1:50:96:144,,,,-1,-1,,
17062,D17-S06-2,170417,1,-1,-1,G1:50:96:144,,170412,1,-1,-1,G1:50:96:144,,170417,1,-1,-1,G1:50:96:144,,170413,1,-1,-1,G1:50:96:144,,170419,1,-1,-1,G1:50:96:144,,170413,1,-1,-1,G1:50:96:144,,,,-1,-1,,
17063,D17-S06-3,170631,1,-1,-1,G1:50:96:144,,170639,1,-1,-1,G1:100:288:432,,170633,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,170638,1,-1,-1,G1:100:288:432,,-1,1,-1,-1,,,,,-1,-1,G10041:1.22;,G8027:8.33;
17071,D17-S07-1,170719,1,-1,-1,G1:50:108:163,,170718,1,-1,-1,G1:50:108:163,,170719,1,-1,-1,G1:50:108:163,,170715,1,-1,-1,G1:50:108:163,,-1,1,-1,-1,,,170715,1,-1,-1,G1:50:108:163,,,,-1,-1,,
17072,D17-S07-2,170719,1,-1,-1,G1:50:108:163,,170719,1,-1,-1,G1:50:108:163,,170716,1,-1,-1,G1:50:108:163,,170718,1,-1,-1,G1:50:108:163,,170718,1,-1,-1,G1:50:108:163,,170716,1,-1,-1,G1:50:108:163,,,,-1,-1,,
17073,D17-S07-3,170739,1,-1,-1,G1:100:288:432,,-1,1,-1,-1,,,170738,1,-1,-1,G1:100:288:432,,-1,1,-1,-1,,,170735,1,-1,-1,G1:50:108:163,,-1,1,-1,-1,,,,,-1,-1,G10041:1.22;,G8027:8.33;
17081,D17-S08-1,170719,1,-1,-1,G1:50:84:127,,170712,1,-1,-1,G1:50:84:127,,170719,1,-1,-1,G1:50:84:127,,170713,1,-1,-1,G1:50:84:127,,-1,1,-1,-1,,,170713,1,-1,-1,G1:50:84:127,,,,-1,-1,,
17082,D17-S08-2,170719,1,-1,-1,G1:50:84:127,,170718,1,-1,-1,G1:50:84:127,,170719,1,-1,-1,G1:50:84:127,,170713,1,-1,-1,G1:50:84:127,,170811,1,-1,-1,G1:50:84:127,,170713,1,-1,-1,G1:50:84:127,,,,-1,-1,,
17083,D17-S08-3,170839,1,-1,-1,G1:100:290:435,,-1,1,-1,-1,,,170838,1,-1,-1,G1:100:290:435,,170834,1,-1,-1,G1:50:84:127,,170835,1,-1,-1,G1:50:84:127,,170836,1,-1,-1,G1:50:84:127,,,,-1,-1,G10041:1.22;,G8027:8.33;
17091,D17-S09-1,170712,1,-1,-1,G1:50:96:144,,170814,1,-1,-1,G1:50:96:144,,170712,1,-1,-1,G1:50:96:144,,170719,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,170719,1,-1,-1,G1:50:96:144,,,,-1,-1,,
17092,D17-S09-2,170719,1,-1,-1,G1:50:96:144,,170718,1,-1,-1,G1:50:96:144,,170719,1,-1,-1,G1:50:96:144,,170713,1,-1,-1,G1:50:96:144,,170811,1,-1,-1,G1:50:96:144,,170713,1,-1,-1,G1:50:96:144,,,,-1,-1,,
17093,D17-S09-3,-1,1,-1,-1,,,170939,1,-1,-1,G1:100:580:871,,-1,1,-1,-1,,,170934,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,170936,1,-1,-1,G1:50:96:144,,,,-1,-1,G10041:1.22;,G8027:8.33;
17101,D17-S10-1,171018,1,-1,-1,G1:50:84:127,,171018,1,-1,-1,G1:50:84:127,,171013,1,-1,-1,G1:50:84:127,,171016,1,-1,-1,G1:50:84:127,,171016,1,-1,-1,G1:50:84:127,,171013,1,-1,-1,G1:50:84:127,,,,-1,-1,,
17102,D17-S10-2,171019,1,-1,-1,G1:50:84:127,,171012,1,-1,-1,G1:50:84:127,,171012,1,-1,-1,G1:50:84:127,,171019,1,-1,-1,G1:50:84:127,,171015,1,-1,-1,G1:50:84:127,,171015,1,-1,-1,G1:50:84:127,,,,-1,-1,,
17103,D17-S10-3,171031,1,-1,-1,G1:50:84:127,,-1,1,-1,-1,,,171033,1,-1,-1,G1:50:84:127,,171039,1,-1,-1,G1:100:290:435,,171035,1,-1,-1,G1:50:84:127,,171038,1,-1,-1,G1:100:290:435,,,,-1,-1,G10041:1.22;,G8027:8.33;
17111,D17-S11-1,171015,1,-1,-1,G1:50:110:165,,-1,1,-1,-1,,,171015,1,-1,-1,G1:50:110:165,,171013,1,-1,-1,G1:50:110:165,,171011,1,-1,-1,G1:50:110:165,,171013,1,-1,-1,G1:50:110:165,,,,-1,-1,,
17112,D17-S11-2,171019,1,-1,-1,G1:50:110:165,,171018,1,-1,-1,G1:50:110:165,,171019,1,-1,-1,G1:50:110:165,,171014,1,-1,-1,G1:50:110:165,,-1,1,-1,-1,,,171014,1,-1,-1,G1:50:110:165,,,,-1,-1,,
17113,D17-S11-3,171131,1,-1,-1,G1:50:110:165,,171139,1,-1,-1,G1:100:290:435,,171133,1,-1,-1,G1:50:110:165,,-1,1,-1,-1,,,171138,1,-1,-1,G1:100:290:435,,-1,1,-1,-1,,,,,-1,-1,G10041:1.22;,G8027:8.33;
17121,D17-S12-1,171115,1,-1,-1,G1:50:97:146,,-1,1,-1,-1,,,171115,1,-1,-1,G1:50:97:146,,171013,1,-1,-1,G1:50:97:146,,171011,1,-1,-1,G1:50:97:146,,171013,1,-1,-1,G1:50:97:146,,,,-1,-1,,
17122,D17-S12-2,171111,1,-1,-1,G1:50:97:146,,-1,1,-1,-1,,,171111,1,-1,-1,G1:50:97:146,,171019,1,-1,-1,G1:50:97:146,,171112,1,-1,-1,G1:50:97:146,,171019,1,-1,-1,G1:50:97:146,,,,-1,-1,,
17123,D17-S12-3,-1,1,-1,-1,,,171239,1,-1,-1,G1:100:585:878,,-1,1,-1,-1,,,171234,1,-1,-1,G1:50:97:146,,171235,1,-1,-1,G1:50:97:146,,171236,1,-1,-1,G1:50:97:146,,,,-1,-1,G10041:1.22;,G8027:8.33;
18011,D18-S01-1,-1,1,-1,-1,,,180115,1,-1,-1,G1:50:110:165,,180115,1,-1,-1,G1:50:110:165,,180119,1,-1,-1,G1:50:110:165,,180118,1,-1,-1,G1:50:110:165,,180119,1,-1,-1,G1:50:110:165,,,,-1,-1,,
18012,D18-S01-2,180118,1,-1,-1,G1:50:110:165,,180118,1,-1,-1,G1:50:110:165,,180118,1,-1,-1,G1:50:110:165,,180114,1,-1,-1,G1:50:110:165,,-1,1,-1,-1,,,180114,1,-1,-1,G1:50:110:165,,,,-1,-1,,
18013,D18-S01-3,180131,1,-1,-1,G1:50:110:165,,-1,1,-1,-1,,,180113,1,-1,-1,G1:50:110:165,,-1,1,-1,-1,,,180139,1,-1,-1,G1:100:585:878,,-1,1,-1,-1,,,,,-1,-1,G10051:1.22;,G8027:8.33;
18021,D18-S02-1,180114,1,-1,-1,G1:50:86:129,,180115,1,-1,-1,G1:50:86:129,,180114,1,-1,-1,G1:50:86:129,,180112,1,-1,-1,G1:50:86:129,,-1,1,-1,-1,,,180112,1,-1,-1,G1:50:86:129,,,,-1,-1,,
18022,D18-S02-2,180117,1,-1,-1,G1:50:86:129,,-1,1,-1,-1,,,180117,1,-1,-1,G1:50:86:129,,180113,1,-1,-1,G1:50:86:129,,180111,1,-1,-1,G1:50:86:129,,180113,1,-1,-1,G1:50:86:129,,,,-1,-1,,
18023,D18-S02-3,180231,1,-1,-1,G1:50:86:129,,-1,1,-1,-1,,,180231,1,-1,-1,G1:50:86:129,,180234,1,-1,-1,G1:50:86:129,,180239,1,-1,-1,G1:100:585:878,,180236,1,-1,-1,G1:50:86:129,,,,-1,-1,G10051:1.22;,G8027:8.33;
18031,D18-S03-1,180119,1,-1,-1,G1:50:97:146,,180119,1,-1,-1,G1:50:97:146,,180119,1,-1,-1,G1:50:97:146,,-1,1,-1,-1,,,180111,1,-1,-1,G1:50:97:146,,180111,1,-1,-1,G1:50:97:146,,,,-1,-1,,
18032,D18-S03-2,180113,1,-1,-1,G1:50:97:146,,-1,1,-1,-1,,,180113,1,-1,-1,G1:50:97:146,,180118,1,-1,-1,G1:50:97:146,,180119,1,-1,-1,G1:50:97:146,,180118,1,-1,-1,G1:50:97:146,,,,-1,-1,,
18033,D18-S03-3,-1,1,-1,-1,,,180339,1,-1,-1,G1:100:585:878,,-1,1,-1,-1,,,180334,1,-1,-1,G1:50:97:146,,180335,1,-1,-1,G1:50:97:146,,180336,1,-1,-1,G1:50:97:146,,,,-1,-1,G10051:1.22;,G8027:8.33;
18041,D18-S04-1,180414,1,-1,-1,G1:50:86:129,,-1,1,-1,-1,,,180414,1,-1,-1,G1:50:86:129,,180419,1,-1,-1,G1:50:86:129,,180418,1,-1,-1,G1:50:86:129,,180419,1,-1,-1,G1:50:86:129,,,,-1,-1,,
18042,D18-S04-2,180418,1,-1,-1,G1:50:86:129,,180413,1,-1,-1,G1:50:86:129,,180418,1,-1,-1,G1:50:86:129,,180413,1,-1,-1,G1:50:86:129,,-1,1,-1,-1,,,180413,1,-1,-1,G1:50:86:129,,,,-1,-1,,
18043,D18-S04-3,180431,1,-1,-1,G1:50:86:129,,-1,1,-1,-1,,,180433,1,-1,-1,G1:50:86:129,,180434,1,-1,-1,G1:50:86:129,,180439,1,-1,-1,G1:100:590:885,,180436,1,-1,-1,G1:50:86:129,,,,-1,-1,G10051:1.22;,G8027:8.33;
18051,D18-S05-1,180419,1,-1,-1,G1:50:70:105,,-1,1,-1,-1,,,180419,1,-1,-1,G1:50:70:105,,180413,1,-1,-1,G1:50:70:105,,180418,1,-1,-1,G1:50:70:105,,180413,1,-1,-1,G1:50:70:105,,,,-1,-1,,
18052,D18-S05-2,180418,1,-1,-1,G1:50:70:105,,180413,1,-1,-1,G1:50:70:105,,180418,1,-1,-1,G1:50:70:105,,180413,1,-1,-1,G1:50:70:105,,180418,1,-1,-1,G1:50:70:105,,180413,1,-1,-1,G1:50:70:105,,,,-1,-1,,
18053,D18-S05-3,180531,1,-1,-1,G1:50:70:105,,180532,1,-1,-1,G1:50:70:105,,180533,1,-1,-1,G1:50:70:105,,180534,1,-1,-1,G1:50:70:105,,180539,1,-1,-1,G1:100:590:885,,180536,1,-1,-1,G1:50:70:105,,,,-1,-1,G10051:1.22;,G8027:8.33;
