"Id
===
Id
===
int-cs","名称
===
Name
===
string-cs","显示名称
===
ShowName
===
string-c","分组Id
===
GroupId
===
int-s","Buff类型(正面，负面)
===
BuffType
===
int-s","死亡消失
===
DissolveOnDied
===
int-s","能否给死人用
===
UseOnDead
===
int-s","优先级
===
Priority
===
int-s","互斥Id
===
Exclusive
===
int-s","最大叠加层数
===
MaxStackLevel
===
int-s","伤害类型
===
DamageType
===
int-s","结算点
===
HitPoiont
===
string-s","触发次数
===
HitCount
===
int-s","效果0.生效次数
===
Impact0.Enable
===
int-s","效果0.触发点
===
Impact0.AffectPoint
===
string-s","效果0.目标属性
===
Impact0.Field
===
string-s","效果0.加法公式
===
Impact0.AddExp
===
string-s","效果0.乘法公式
===
Impact0.MulExp
===
string-s","效果0.覆盖公式
===
Impact0.ResetExp
===
string-s","效果1.生效次数
===
Impact1.Enable
===
int-s","效果1.触发点
===
Impact1.AffectPoint
===
string-s","效果1.目标属性
===
Impact1.Field
===
string-s","效果1.加法公式
===
Impact1.AddExp
===
string-s","效果1.乘法公式
===
Impact1.MulExp
===
string-s","效果1.覆盖公式
===
Impact1.ResetExp
===
string-s","效果2.生效次数
===
Impact2.Enable
===
int-s","效果2.触发点
===
Impact2.AffectPoint
===
string-s","效果2.目标属性
===
Impact2.Field
===
string-s","效果2.加法公式
===
Impact2.AddExp
===
string-s","效果2.乘法公式
===
Impact2.MulExp
===
string-s","效果2.覆盖公式
===
Impact2.ResetExp
===
string-s","效果3.生效次数
===
Impact3.Enable
===
int-s","效果3.触发点
===
Impact3.AffectPoint
===
string-s","效果3.目标属性
===
Impact3.Field
===
string-s","效果3.加法公式
===
Impact3.AddExp
===
string-s","效果3.乘法公式
===
Impact3.MulExp
===
string-s","效果3.覆盖公式
===
Impact3.ResetExp
===
string-s","能否修改攻击目标
===
CanModifyTarget
===
string-s","能否使用技能
===
CanUseSkill
===
string-s","能否成为目标
===
CanTarget
===
string-s","能否成为子弹的目标
===
CanHitByBullet
===
string-s","能否被上Buff
===
CanAddBuff
===
string-s","能否被修改属性
===
CanModifyAttr
===
string-s","特效ID
===
EffectID
===
int-c","特效出现方式
===
ShowType
===
int-c","特殊特效
===
SpecEffect
===
int-c","特殊状态
===
AniState
===
int-c","效果0.目标属性
===
ImpactForClient0.Field
===
string-cs","效果0.加法公式
===
ImpactForClient0.AddExp
===
string-cs","效果1.目标属性
===
ImpactForClient1.Field
===
string-cs","效果1.加法公式
===
ImpactForClient1.AddExp
===
string-cs","效果2.目标属性
===
ImpactForClient2.Field
===
string-cs","效果2.加法公式
===
ImpactForClient2.AddExp
===
string-cs","效果3.目标属性
===
ImpactForClient3.Field
===
string-cs","效果3.加法公式
===
ImpactForClient3.AddExp
===
string-cs"
90627,七星剑627,七星剑627,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,371.043,1,1,999,BuffAdded,PhyDefence,100,1,1,999,BuffAdded,MgkAttack,74.2086,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,371.043,PhyDefence,100,MgkAttack,74.2086,,
90628,七星剑628,七星剑628,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,380.613,1,1,999,BuffAdded,PhyDefence,103,1,1,999,BuffAdded,MgkAttack,76.1226,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,380.613,PhyDefence,103,MgkAttack,76.1226,,
90629,七星剑629,七星剑629,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,390.183,1,1,999,BuffAdded,PhyDefence,106,1,1,999,BuffAdded,MgkAttack,78.0366,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,390.183,PhyDefence,106,MgkAttack,78.0366,,
90630,七星剑630,七星剑630,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,403.854,1,1,999,BuffAdded,PhyDefence,152,1,1,999,BuffAdded,MgkAttack,80.7708,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,403.854,PhyDefence,152,MgkAttack,80.7708,,
90631,七星剑631,七星剑631,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,417.525,1,1,999,BuffAdded,PhyDefence,156,1,1,999,BuffAdded,MgkAttack,83.505,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,417.525,PhyDefence,156,MgkAttack,83.505,,
90632,七星剑632,七星剑632,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,431.196,1,1,999,BuffAdded,PhyDefence,160,1,1,999,BuffAdded,MgkAttack,86.2392,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,431.196,PhyDefence,160,MgkAttack,86.2392,,
90633,七星剑633,七星剑633,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,444.867,1,1,999,BuffAdded,PhyDefence,165,1,1,999,BuffAdded,MgkAttack,88.9734,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,444.867,PhyDefence,165,MgkAttack,88.9734,,
90634,七星剑634,七星剑634,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,458.538,1,1,999,BuffAdded,PhyDefence,169,1,1,999,BuffAdded,MgkAttack,91.7076,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,458.538,PhyDefence,169,MgkAttack,91.7076,,
90635,七星剑635,七星剑635,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,472.209,1,1,999,BuffAdded,PhyDefence,172,1,1,999,BuffAdded,MgkAttack,94.4418,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,472.209,PhyDefence,172,MgkAttack,94.4418,,
90636,七星剑636,七星剑636,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,485.88,1,1,999,BuffAdded,PhyDefence,177,1,1,999,BuffAdded,MgkAttack,97.176,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,485.88,PhyDefence,177,MgkAttack,97.176,,
90637,七星剑637,七星剑637,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,499.551,1,1,999,BuffAdded,PhyDefence,181,1,1,999,BuffAdded,MgkAttack,99.9102,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,499.551,PhyDefence,181,MgkAttack,99.9102,,
90638,七星剑638,七星剑638,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,513.222,1,1,999,BuffAdded,PhyDefence,185,1,1,999,BuffAdded,MgkAttack,102.6444,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,513.222,PhyDefence,185,MgkAttack,102.6444,,
90639,七星剑639,七星剑639,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,526.893,1,1,999,BuffAdded,PhyDefence,190,1,1,999,BuffAdded,MgkAttack,105.3786,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,526.893,PhyDefence,190,MgkAttack,105.3786,,
90640,七星剑640,七星剑640,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,544.665,1,1,999,BuffAdded,PhyDefence,257,1,1,999,BuffAdded,MgkAttack,108.933,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,544.665,PhyDefence,257,MgkAttack,108.933,,
90641,七星剑641,七星剑641,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,562.437,1,1,999,BuffAdded,PhyDefence,261,1,1,999,BuffAdded,MgkAttack,112.4874,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,562.437,PhyDefence,261,MgkAttack,112.4874,,
90642,七星剑642,七星剑642,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,580.209,1,1,999,BuffAdded,PhyDefence,267,1,1,999,BuffAdded,MgkAttack,116.0418,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,580.209,PhyDefence,267,MgkAttack,116.0418,,
90643,七星剑643,七星剑643,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,597.981,1,1,999,BuffAdded,PhyDefence,273,1,1,999,BuffAdded,MgkAttack,119.5962,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,597.981,PhyDefence,273,MgkAttack,119.5962,,
90644,七星剑644,七星剑644,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,615.753,1,1,999,BuffAdded,PhyDefence,278,1,1,999,BuffAdded,MgkAttack,123.1506,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,615.753,PhyDefence,278,MgkAttack,123.1506,,
90645,七星剑645,七星剑645,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,633.525,1,1,999,BuffAdded,PhyDefence,284,1,1,999,BuffAdded,MgkAttack,126.705,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,633.525,PhyDefence,284,MgkAttack,126.705,,
90646,七星剑646,七星剑646,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,651.297,1,1,999,BuffAdded,PhyDefence,290,1,1,999,BuffAdded,MgkAttack,130.2594,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,651.297,PhyDefence,290,MgkAttack,130.2594,,
90647,七星剑647,七星剑647,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,669.069,1,1,999,BuffAdded,PhyDefence,295,1,1,999,BuffAdded,MgkAttack,133.8138,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,669.069,PhyDefence,295,MgkAttack,133.8138,,
90648,七星剑648,七星剑648,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,686.841,1,1,999,BuffAdded,PhyDefence,301,1,1,999,BuffAdded,MgkAttack,137.3682,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,686.841,PhyDefence,301,MgkAttack,137.3682,,
90649,七星剑649,七星剑649,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,704.613,1,1,999,BuffAdded,PhyDefence,307,1,1,999,BuffAdded,MgkAttack,140.9226,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,704.613,PhyDefence,307,MgkAttack,140.9226,,
90650,七星剑650,七星剑650,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,724.436,1,1,999,BuffAdded,PhyDefence,423,1,1,999,BuffAdded,MgkAttack,144.8872,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,724.436,PhyDefence,423,MgkAttack,144.8872,,
90651,七星剑651,七星剑651,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,744.259,1,1,999,BuffAdded,PhyDefence,430,1,1,999,BuffAdded,MgkAttack,148.8518,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,744.259,PhyDefence,430,MgkAttack,148.8518,,
90652,七星剑652,七星剑652,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,764.082,1,1,999,BuffAdded,PhyDefence,438,1,1,999,BuffAdded,MgkAttack,152.8164,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,764.082,PhyDefence,438,MgkAttack,152.8164,,
90653,七星剑653,七星剑653,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,783.905,1,1,999,BuffAdded,PhyDefence,445,1,1,999,BuffAdded,MgkAttack,156.781,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,783.905,PhyDefence,445,MgkAttack,156.781,,
90654,七星剑654,七星剑654,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,803.728,1,1,999,BuffAdded,PhyDefence,454,1,1,999,BuffAdded,MgkAttack,160.7456,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,803.728,PhyDefence,454,MgkAttack,160.7456,,
90655,七星剑655,七星剑655,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,823.551,1,1,999,BuffAdded,PhyDefence,461,1,1,999,BuffAdded,MgkAttack,164.7102,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,823.551,PhyDefence,461,MgkAttack,164.7102,,
90656,七星剑656,七星剑656,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,843.374,1,1,999,BuffAdded,PhyDefence,468,1,1,999,BuffAdded,MgkAttack,168.6748,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,843.374,PhyDefence,468,MgkAttack,168.6748,,
90657,七星剑657,七星剑657,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,863.197,1,1,999,BuffAdded,PhyDefence,476,1,1,999,BuffAdded,MgkAttack,172.6394,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,863.197,PhyDefence,476,MgkAttack,172.6394,,
90658,七星剑658,七星剑658,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,883.02,1,1,999,BuffAdded,PhyDefence,483,1,1,999,BuffAdded,MgkAttack,176.604,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,883.02,PhyDefence,483,MgkAttack,176.604,,
90659,七星剑659,七星剑659,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,902.843,1,1,999,BuffAdded,PhyDefence,491,1,1,999,BuffAdded,MgkAttack,180.5686,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,902.843,PhyDefence,491,MgkAttack,180.5686,,
90660,七星剑660,七星剑660,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,999,BuffAdded,PhyDefence,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,PhyDefence,0,MgkAttack,0,,
90661,七星剑661,七星剑661,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,999,BuffAdded,PhyDefence,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,PhyDefence,0,MgkAttack,0,,
90662,七星剑662,七星剑662,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,999,BuffAdded,PhyDefence,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,PhyDefence,0,MgkAttack,0,,
90663,七星剑663,七星剑663,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,999,BuffAdded,PhyDefence,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,PhyDefence,0,MgkAttack,0,,
90664,七星剑664,七星剑664,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,999,BuffAdded,PhyDefence,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,PhyDefence,0,MgkAttack,0,,
90665,七星剑665,七星剑665,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,999,BuffAdded,PhyDefence,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,PhyDefence,0,MgkAttack,0,,
90666,七星剑666,七星剑666,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,999,BuffAdded,PhyDefence,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,PhyDefence,0,MgkAttack,0,,
90667,七星剑667,七星剑667,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,999,BuffAdded,PhyDefence,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,PhyDefence,0,MgkAttack,0,,
90668,七星剑668,七星剑668,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,999,BuffAdded,PhyDefence,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,PhyDefence,0,MgkAttack,0,,
90669,七星剑669,七星剑669,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,999,BuffAdded,PhyDefence,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,PhyDefence,0,MgkAttack,0,,
90700,人类攻击头700,人类攻击头700,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,27,1,1,999,BuffAdded,HitRating,175,1,1,999,BuffAdded,MgkDefence,13,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,27,HitRating,175,MgkDefence,13,,
90701,人类攻击头701,人类攻击头701,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,32,1,1,999,BuffAdded,HitRating,187.49,1,1,999,BuffAdded,MgkDefence,15,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,32,HitRating,187.49,MgkDefence,15,,
90702,人类攻击头702,人类攻击头702,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,36,1,1,999,BuffAdded,HitRating,199.83,1,1,999,BuffAdded,MgkDefence,17,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,36,HitRating,199.83,MgkDefence,17,,
90703,人类攻击头703,人类攻击头703,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,41,1,1,999,BuffAdded,HitRating,212.09,1,1,999,BuffAdded,MgkDefence,19,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,41,HitRating,212.09,MgkDefence,19,,
90704,人类攻击头704,人类攻击头704,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,46,1,1,999,BuffAdded,HitRating,224.16,1,1,999,BuffAdded,MgkDefence,22,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,46,HitRating,224.16,MgkDefence,22,,
90705,人类攻击头705,人类攻击头705,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,51,1,1,999,BuffAdded,HitRating,236.1,1,1,999,BuffAdded,MgkDefence,24,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,51,HitRating,236.1,MgkDefence,24,,
90706,人类攻击头706,人类攻击头706,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,55,1,1,999,BuffAdded,HitRating,247.89,1,1,999,BuffAdded,MgkDefence,26,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,55,HitRating,247.89,MgkDefence,26,,
90707,人类攻击头707,人类攻击头707,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,60,1,1,999,BuffAdded,HitRating,259.6,1,1,999,BuffAdded,MgkDefence,28,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,60,HitRating,259.6,MgkDefence,28,,
90708,人类攻击头708,人类攻击头708,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,65,1,1,999,BuffAdded,HitRating,271.12,1,1,999,BuffAdded,MgkDefence,31,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,65,HitRating,271.12,MgkDefence,31,,
90709,人类攻击头709,人类攻击头709,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,69,1,1,999,BuffAdded,HitRating,282.5,1,1,999,BuffAdded,MgkDefence,33,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,69,HitRating,282.5,MgkDefence,33,,
90710,人类攻击头710,人类攻击头710,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,91,1,1,999,BuffAdded,HitRating,293.75,1,1,999,BuffAdded,MgkDefence,43,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,91,HitRating,293.75,MgkDefence,43,,
90711,人类攻击头711,人类攻击头711,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,97,1,1,999,BuffAdded,HitRating,304.9,1,1,999,BuffAdded,MgkDefence,45,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,97,HitRating,304.9,MgkDefence,45,,
90712,人类攻击头712,人类攻击头712,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,103,1,1,999,BuffAdded,HitRating,315.87,1,1,999,BuffAdded,MgkDefence,48,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,103,HitRating,315.87,MgkDefence,48,,
90713,人类攻击头713,人类攻击头713,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,108,1,1,999,BuffAdded,HitRating,326.7,1,1,999,BuffAdded,MgkDefence,51,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,108,HitRating,326.7,MgkDefence,51,,
90714,人类攻击头714,人类攻击头714,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,114,1,1,999,BuffAdded,HitRating,337.4,1,1,999,BuffAdded,MgkDefence,53,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,114,HitRating,337.4,MgkDefence,53,,
90715,人类攻击头715,人类攻击头715,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,120,1,1,999,BuffAdded,HitRating,347.95,1,1,999,BuffAdded,MgkDefence,56,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,120,HitRating,347.95,MgkDefence,56,,
90716,人类攻击头716,人类攻击头716,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,126,1,1,999,BuffAdded,HitRating,358.42,1,1,999,BuffAdded,MgkDefence,59,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,126,HitRating,358.42,MgkDefence,59,,
90717,人类攻击头717,人类攻击头717,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,132,1,1,999,BuffAdded,HitRating,368.7,1,1,999,BuffAdded,MgkDefence,62,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,132,HitRating,368.7,MgkDefence,62,,
90718,人类攻击头718,人类攻击头718,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,137,1,1,999,BuffAdded,HitRating,378.84,1,1,999,BuffAdded,MgkDefence,64,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,137,HitRating,378.84,MgkDefence,64,,
90719,人类攻击头719,人类攻击头719,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,143,1,1,999,BuffAdded,HitRating,388.85,1,1,999,BuffAdded,MgkDefence,67,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,143,HitRating,388.85,MgkDefence,67,,
90720,人类攻击头720,人类攻击头720,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,178,1,1,999,BuffAdded,HitRating,398.76,1,1,999,BuffAdded,MgkDefence,82,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,178,HitRating,398.76,MgkDefence,82,,
90721,人类攻击头721,人类攻击头721,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,185,1,1,999,BuffAdded,HitRating,408.49,1,1,999,BuffAdded,MgkDefence,85,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,185,HitRating,408.49,MgkDefence,85,,
90722,人类攻击头722,人类攻击头722,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,192,1,1,999,BuffAdded,HitRating,418.08,1,1,999,BuffAdded,MgkDefence,89,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,192,HitRating,418.08,MgkDefence,89,,
90723,人类攻击头723,人类攻击头723,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,199,1,1,999,BuffAdded,HitRating,427.53,1,1,999,BuffAdded,MgkDefence,92,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,199,HitRating,427.53,MgkDefence,92,,
90724,人类攻击头724,人类攻击头724,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,206,1,1,999,BuffAdded,HitRating,436.89,1,1,999,BuffAdded,MgkDefence,95,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,206,HitRating,436.89,MgkDefence,95,,
90725,人类攻击头725,人类攻击头725,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyDefence,212,1,1,999,BuffAdded,HitRating,446.07,1,1,999,BuffAdded,MgkDefence,98,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyDefence,212,HitRating,446.07,MgkDefence,98,,
