"Id
===
Id
===
int-c","技能名称
===
Name
===
string-c","技能图标
===
Image
===
string-c","技能描述
===
Desc
===
string-c","技能分组
===
SkillGroup
===
int-c","技能优先级
===
Priority
===
int-c","技能优先类型
===
PriorType
===
int-c","技能类型
===
SkillType
===
int-c","技能CD时间
===
CDTime
===
float-c","技能消耗HP
===
DepleteHP
===
int-c","技能消耗MP
===
DepleteMP
===
int-c","技能消耗怒气
===
DepleteRage
===
int-c","武将无双技切换时间
===
ModelWSSwtichTime
===
float-c","目标预警范围
===
AlertTarget
===
int-c","预警颜色
===
AlertColor
===
int-c","技能招式0
===
Steps0
===
int-c","技能招式1
===
Steps1
===
int-c","技能招式2
===
Steps2
===
int-c","技能招式3
===
Steps3
===
int-c","技能招式4
===
Steps4
===
int-c","技能招式5
===
Steps5
===
int-c","技能招式6
===
Steps6
===
int-c","技能招式7
===
Steps7
===
int-c","技能招式8
===
Steps8
===
int-c","技能招式9
===
Steps9
===
int-c","技能招式10
===
Steps10
===
int-c","技能招式11
===
Steps11
===
int-c","技能招式12
===
Steps12
===
int-c","技能招式13
===
Steps13
===
int-c","技能招式14
===
Steps14
===
int-c","技能招式15
===
Steps15
===
int-c","技能招式16
===
Steps16
===
int-c","技能招式17
===
Steps17
===
int-c","技能招式18
===
Steps18
===
int-c","技能招式19
===
Steps19
===
int-c"
82401,魔力护体,61010,增加周围友军格挡10%和额外45点,82400,1,1,1,0,0,0,0,0.7,0,1,8240100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82402,魔力护体,61010,增加周围友军格挡10%和额外90点,82400,1,1,1,0,0,0,0,0.7,0,1,8240200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82403,魔力护体,61010,增加周围友军格挡10%和额外145点,82400,1,1,1,0,0,0,0,0.7,0,1,8240300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82404,魔力护体,61010,增加周围友军格挡10%和额外210点,82400,1,1,1,0,0,0,0,0.7,0,1,8240400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#杨贵妃,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
83000,普通攻击,PetSkillBlank,使用手鞭向敌人攻击两次。,83000,1,2,0,0,0,0,0,0,5083,1,8300000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83001,普通攻击,PetSkillBlank,使用手鞭向敌人攻击两次。,83000,1,2,0,0,0,0,0,0,5083,1,8300100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83002,普通攻击,PetSkillBlank,使用手鞭向敌人攻击两次。,83000,1,2,0,0,0,0,0,0,5083,1,8300200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83003,普通攻击,PetSkillBlank,使用手鞭向敌人攻击两次。,83000,1,2,0,0,0,0,0,0,5083,1,8300300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83004,普通攻击,PetSkillBlank,使用手鞭向敌人攻击两次。,83000,1,2,0,0,0,0,0,0,5083,1,8300400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83100,召唤技,62003,,83100,1,1,2,6,0,21,0,0,-1,1,8310000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83101,召唤技,62003,,83100,1,1,2,6,0,41,0,0,-1,1,8310000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83102,召唤技,62003,,83100,1,1,2,6,0,61,0,0,-1,1,8310000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83103,召唤技,62003,,83100,1,1,2,6,0,81,0,0,-1,1,8310000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83104,召唤技,62003,,83100,1,1,2,6,0,101,0,0,-1,1,8310000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83200,寒冰落,62003,将前方敌人用鞭子扬起产生击飞和伤害效果，并快速落地产生一个10码范围伤害和击退效果,83200,1,1,1,0,0,0,0,0.7,1207,1,8320000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83201,寒冰落,62003,将前方敌人用鞭子扬起产生击飞和伤害效果，并快速落地产生一个10码范围伤害和击退效果,83200,1,1,1,0,0,0,0,0.7,1207,1,8320100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83202,寒冰落,62003,将前方敌人用鞭子扬起产生击飞和伤害效果，并快速落地产生一个10码范围伤害和击退效果,83200,1,1,1,0,0,0,0,0.7,1207,1,8320200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83203,寒冰落,62003,将前方敌人用鞭子扬起产生击飞和伤害效果，并快速落地产生一个10码范围伤害和击退效果,83200,1,1,1,0,0,0,0,0.7,1207,1,8320300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83204,寒冰落,62003,将前方敌人用鞭子扬起产生击飞和伤害效果，并快速落地产生一个10码范围伤害和击退效果,83200,1,1,1,0,0,0,0,0.7,1207,1,8320400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83300,凤胆,61013,让杨贵妃的攻击附带流血效果，持续10秒,83300,1,1,1,0,0,0,0,0.7,10002,1,8330000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83301,凤胆,61013,让杨贵妃的攻击附带流血效果，持续10秒,83300,1,1,1,0,0,0,0,0.7,10002,1,8330100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83302,凤胆,61013,让杨贵妃的攻击附带流血效果，持续10秒,83300,1,1,1,0,0,0,0,0.7,10002,1,8330200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83303,凤胆,61013,让杨贵妃的攻击附带流血效果，持续10秒,83300,1,1,1,0,0,0,0,0.7,10002,1,8330300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83304,凤胆,61013,让杨贵妃的攻击附带流血效果，持续10秒,83300,1,1,1,0,0,0,0,0.7,10002,1,8330400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83400,无双光环,61013,让主角可以快速的恢复无双技,83400,1,1,1,0,0,0,0,0.7,0,1,8340000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83401,无双光环,61013,让主角可以快速的恢复无双技,83400,1,1,1,0,0,0,0,0.7,0,1,8340100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83402,无双光环,61013,让主角可以快速的恢复无双技,83400,1,1,1,0,0,0,0,0.7,0,1,8340200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83403,无双光环,61013,让主角可以快速的恢复无双技,83400,1,1,1,0,0,0,0,0.7,0,1,8340300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83404,无双光环,61013,让主角可以快速的恢复无双技,83400,1,1,1,0,0,0,0,0.7,0,1,8340400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#武则天,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
84000,普通攻击,PetSkillBlank,0,84000,1,2,0,0,0,0,0,0,5083,1,8400000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84001,普通攻击,PetSkillBlank,0,84000,1,2,0,0,0,0,0,0,5083,1,8400100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84002,普通攻击,PetSkillBlank,0,84000,1,2,0,0,0,0,0,0,5083,1,8400200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84003,普通攻击,PetSkillBlank,0,84000,1,2,0,0,0,0,0,0,5083,1,8400300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84004,普通攻击,PetSkillBlank,0,84000,1,2,0,0,0,0,0,0,5083,1,8400400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84100,召唤技,62004,,84100,1,1,2,10,0,36,0,0,-1,1,8410000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84101,召唤技,62004,,84100,1,1,2,10,0,56,0,0,-1,1,8410000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84102,召唤技,62004,,84100,1,1,2,10,0,76,0,0,-1,1,8410000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84103,召唤技,62004,,84100,1,1,2,10,0,96,0,0,-1,1,8410000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84104,召唤技,62004,,84100,1,1,2,10,0,116,0,0,-1,1,8410000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84200,凤凰涅槃,62004,举手招出一只凤凰，对前方敌人产生大量的伤害。,84200,1,1,1,0,0,0,0,0.7,5083,1,8420000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84201,凤凰涅槃,62004,举手招出一只凤凰，对前方敌人产生大量的伤害。,84200,1,1,1,0,0,0,0,0.7,5083,1,8420100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84202,凤凰涅槃,62004,举手招出一只凤凰，对前方敌人产生大量的伤害。,84200,1,1,1,0,0,0,0,0.7,5083,1,8420200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84203,凤凰涅槃,62004,举手招出一只凤凰，对前方敌人产生大量的伤害。,84200,1,1,1,0,0,0,0,0.7,5083,1,8420300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84204,凤凰涅槃,62004,举手招出一只凤凰，对前方敌人产生大量的伤害。,84200,1,1,1,0,0,0,0,0.7,5083,1,8420400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84300,生命光环,61011,每3秒给周围10码的友军玩家恢复生命。,84300,1,1,1,0,0,0,0,0.7,-1,1,8430000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84301,生命光环,61011,每3秒给周围10码的友军玩家恢复生命。,84300,1,1,1,0,0,0,0,0.7,-1,1,8430100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84302,生命光环,61011,每3秒给周围10码的友军玩家恢复生命。,84300,1,1,1,0,0,0,0,0.7,-1,1,8430200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84303,生命光环,61011,每3秒给周围10码的友军玩家恢复生命。,84300,1,1,1,0,0,0,0,0.7,-1,1,8430300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84304,生命光环,61011,每3秒给周围10码的友军玩家恢复生命。,84300,1,1,1,0,0,0,0,0.7,-1,1,8430400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84400,燃烧身躯,62001,燃烧自己，效果持续10秒，每秒掉2%的生命值，每秒给周围五码提高2%的法系攻击力。十秒后恢复正常。,84400,1,1,1,0,0,0,0,0.7,10002,1,8440000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84401,燃烧身躯,62001,燃烧自己，效果持续10秒，每秒掉2%的生命值，每秒给周围五码提高2%的法系攻击力。十秒后恢复正常。,84400,1,1,1,0,0,0,0,0.7,10002,1,8440100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84402,燃烧身躯,62001,燃烧自己，效果持续10秒，每秒掉2%的生命值，每秒给周围五码提高2%的法系攻击力。十秒后恢复正常。,84400,1,1,1,0,0,0,0,0.7,10002,1,8440200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84403,燃烧身躯,62001,燃烧自己，效果持续10秒，每秒掉2%的生命值，每秒给周围五码提高2%的法系攻击力。十秒后恢复正常。,84400,1,1,1,0,0,0,0,0.7,10002,1,8440300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84404,燃烧身躯,62001,燃烧自己，效果持续10秒，每秒掉2%的生命值，每秒给周围五码提高2%的法系攻击力。十秒后恢复正常。,84400,1,1,1,0,0,0,0,0.7,10002,1,8440400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#怪物武将,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
#火麒麟,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
120000,普通攻击,PetSkillBlank,,120000,1,2,0,0,0,0,0,0,1159,1,12000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120100,火麒麟,63000,,120100,1,1,2,3,0,0,0,0,-1,1,12010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120200,技能攻击,30021,,120200,1,1,1,0,0,0,0,0.7,5165,1,12020000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#水麒麟,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
121000,普通攻击,PetSkillBlank,,121000,1,2,0,0,0,0,0,0,1159,1,12100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
121100,水麒麟,63001,,121100,1,1,2,3,0,0,0,0,-1,1,12110000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
121200,技能攻击,30121,,121200,1,1,1,0,0,0,0,0.7,5165,1,12120000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#墨麒麟,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
122000,普通攻击,PetSkillBlank,,122000,1,2,0,0,0,0,0,0,1159,1,12200000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
122100,墨麒麟,63002,,122100,1,1,2,3,0,0,0,0,-1,1,12210000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
122200,技能攻击,30221,,122200,1,1,1,0,0,0,0,0.7,5165,1,12220000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#敌兵,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
#双刀兵,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
200000,普通攻击,PetSkillBlank,,40001,1,2,0,0,0,0,0,0,1159,1,20000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
200100,技能攻击,PetSkillBlank,,40021,1,1,1,3,0,0,0,0,1159,1,20010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#锤兵,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
201000,普通攻击,PetSkillBlank,,40101,1,2,0,0,0,0,0,0,1159,1,20100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201100,技能攻击,PetSkillBlank,,40121,1,1,1,3,0,0,0,0,1159,1,20110000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#锤兵队长专用,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
201200,技能攻击,PetSkillBlank,,40131,1,1,1,3,0,0,0,0,5085,1,20120000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#刺客（女杀手）,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
202000,普通攻击,PetSkillBlank,,40201,1,2,0,0,0,0,0,0,1159,1,20200000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
202100,技能攻击,PetSkillBlank,,40221,1,1,1,3,0,0,0,0,1159,1,20210000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#剑兵,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
203000,普通攻击,PetSkillBlank,,40601,1,2,0,0,0,0,0,0,1159,1,20300000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
203100,技能攻击,PetSkillBlank,,40621,1,1,1,3,0,0,0,0,1159,1,20310000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#拳兵,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
204000,普通攻击,PetSkillBlank,,40701,1,2,0,0,0,0,0,0,1110,1,20400000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
204100,技能攻击,PetSkillBlank,,40721,1,1,1,3,0,0,0,0,5083,1,20410000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
204200,技能攻击,PetSkillBlank,,40722,1,1,1,3,0,0,0,0,5083,1,20420000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#丐帮弟子,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
205000,普通攻击,PetSkillBlank,,40801,1,2,0,0,0,0,0,0,1159,1,20500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
205100,技能攻击,PetSkillBlank,,40821,1,1,1,3,0,0,0,0,1183,1,20510000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#丐帮长老,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
206000,普通攻击,PetSkillBlank,,40901,1,2,0,0,0,0,0,0,1159,1,20600000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
206100,技能攻击,PetSkillBlank,,40921,1,1,1,3,0,0,0,0,1208,1,20610000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
206200,技能攻击,PetSkillBlank,,40922,1,1,1,3,0,0,0,0,5083,1,20620000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#男道士,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
207000,普通攻击,PetSkillBlank,,41001,1,2,0,0,0,0,0,0,5085,1,20700000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
207100,技能攻击,PetSkillBlank,,41021,1,1,1,3,0,0,0,0,5085,1,20710000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#男道士首领,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
208000,普通攻击,PetSkillBlank,,41101,1,2,0,0,0,0,0,0,5085,1,20800000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
208100,技能攻击,PetSkillBlank,,41121,1,1,1,3,0,0,0,0,-1,1,20810000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#大斧兵,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
209000,普通攻击,PetSkillBlank,,41201,1,2,0,0,0,0,0,0,1159,1,20900000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
209100,技能攻击,PetSkillBlank,,41221,1,1,1,3,0,0,0,0,1163,1,20910000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#刀盾兵,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
210000,普通攻击,PetSkillBlank,,41301,1,2,0,0,0,0,0,0,1133,1,21000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
210100,技能攻击,PetSkillBlank,,41321,1,1,1,3,0,0,0,0,1159,1,21010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#护卫队长,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
211000,普通攻击,PetSkillBlank,,41401,1,2,0,0,0,0,0,0,1208,1,21100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
211100,技能攻击,PetSkillBlank,,41421,1,1,1,3,0,0,0,0,1159,1,21110000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
211200,技能攻击,PetSkillBlank,,41422,1,1,1,3,0,0,0,0,5041,1,21120000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#持斧山贼,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
212000,普通攻击,PetSkillBlank,,41501,1,2,0,0,0,0,0,0,1159,1,21200000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
212100,技能攻击,PetSkillBlank,,41521,1,1,1,3,0,0,0,0,5085,1,21210000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#持斧山贼队长专用,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
212200,技能攻击,PetSkillBlank,,41531,1,1,1,3,0,0,0,0,5083,1,21220000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#弓箭兵,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
213000,普通攻击,PetSkillBlank,,41601,1,2,0,0,0,0,0,0,-1,1,21300000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
213100,技能攻击,PetSkillBlank,,41621,1,1,1,3,0,0,0,0,-1,1,21310000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#少林棍僧,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
214000,普通攻击,PetSkillBlank,,41701,1,2,0,0,0,0,0,0,1159,1,21400000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
214100,技能攻击,PetSkillBlank,,41721,1,1,1,3,0,0,0,0,5085,1,21410000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#弓箭兵队长,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
215000,普通攻击,PetSkillBlank,,41801,1,2,0,0,0,0,0,0,-1,1,21500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
215100,技能攻击,PetSkillBlank,,41821,1,1,1,3,0,0,0,0,-1,1,21510000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#怪物敌兵,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
#水牛,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
216000,普通攻击,PetSkillBlank,,47101,1,2,0,0,0,0,0,0,1159,1,21600000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
216100,技能攻击,PetSkillBlank,,47121,1,1,1,3,0,0,0,0,5085,1,21610000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#刺虎,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
217000,普通攻击,PetSkillBlank,,47201,1,2,0,0,0,0,0,0,1159,1,21700000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217100,技能攻击,PetSkillBlank,,47221,1,1,1,3,0,0,0,0,5085,1,21710000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#鹰,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
218000,普通攻击,PetSkillBlank,,47301,1,2,0,0,0,0,0,0,1159,1,21800000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218100,技能攻击,PetSkillBlank,,47321,1,1,1,3,0,0,0,0,5085,1,21810000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#测试,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
1010000,落地_落雷,PetSkillBlank,,1004,2,2,1,3,0,0,0,-1,0,1,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
